x,y,z,u,v,w,p,k,nut,omega,bm
0,0,0,10.0,1.20089e-08,-5.71585e-08,4.38097e-05,0.227158,0.0141994,15.9977,0
1,0,0,10.0,1.539e-07,2.15346e-08,4.28786e-05,0.221754,0.0138616,15.9977,0
2,0,0,10.0,1.59802e-07,-6.03478e-08,4.36684e-05,0.219533,0.0137228,15.9977,0
3,0,0,10.0,1.82148e-07,-1.29613e-07,4.52117e-05,0.21862,0.0136657,15.9977,0
4,0,0,10.0,2.04862e-07,-1.91162e-07,4.72455e-05,0.218244,0.0136422,15.9977,0
5,0,0,10.0,2.21396e-07,-2.46041e-07,4.96503e-05,0.218088,0.0136324,15.9977,0
6,0,0,10.0,2.29808e-07,-2.93147e-07,5.23463e-05,0.218025,0.0136285,15.9977,0
7,0,0,10.0,2.26816e-07,-3.306e-07,5.52468e-05,0.217998,0.0136268,15.9977,0
8,0,0,10.0,2.35728e-07,-3.66659e-07,5.81995e-05,0.217988,0.0136262,15.9977,0
9,0,0,10.0,2.34307e-07,-4.02302e-07,6.10695e-05,0.217982,0.0136258,15.9977,0
10,0,0,10.0,2.31869e-07,-4.3374e-07,6.37842e-05,0.217981,0.0136257,15.9977,0
11,0,0,10.0,2.38081e-07,-4.65794e-07,6.63312e-05,0.21798,0.0136257,15.9977,0
12,0,0,10.0,2.55622e-07,-4.96623e-07,6.88015e-05,0.21798,0.0136257,15.9977,0
13,0,0,10.0,3.08591e-07,-5.45052e-07,7.43167e-05,0.227029,0.0141913,15.9977,0
14,0,0,10.0,2.79365e-07,-5.5099e-07,7.66374e-05,0.221702,0.0138583,15.9977,0
15,0,0,10.0,2.26702e-07,-5.31429e-07,7.71344e-05,0.219512,0.0137215,15.9977,0
16,0,0,10.0,2.11282e-07,-5.48293e-07,7.59468e-05,0.21861,0.0136651,15.9977,0
17,0,0,10.0,2.37867e-07,-5.72276e-07,7.32569e-05,0.21824,0.0136419,15.9977,0
18,0,0,10.0,1.88535e-07,-5.76433e-07,6.91982e-05,0.218087,0.0136324,15.9977,0
19,0,0,10.0,1.45603e-07,-5.73686e-07,6.39256e-05,0.218024,0.0136285,15.9977,0
20,0,0,10.0,1.20043e-07,-5.64246e-07,5.75854e-05,0.217997,0.0136268,15.9977,0
21,0,0,10.0,9.73346e-08,-5.52973e-07,5.02473e-05,0.217987,0.0136261,15.9977,0
22,0,0,10.0,5.9623e-08,-5.48291e-07,4.19284e-05,0.217983,0.0136259,15.9977,0
23,0,0,10.0,2.0455e-09,-5.41351e-07,3.24801e-05,0.217981,0.0136258,15.9977,0
0,1,0,10.0,2.61763e-08,-5.848e-08,4.28979e-05,0.227221,0.0142033,15.9977,0
