x,y,z,u,v,w,p,k,nut,omega,bm
0,0,0,9.99923,0.000230556,-3.33743e-06,-0.105694,0.227,0.0141895,15.9977,0
1,0,0,10.001,-0.00109423,4.6094e-05,-0.107673,0.221491,0.0138451,15.9977,0
2,0,0,10.003,-0.00116813,2.06332e-05,-0.110225,0.219211,0.0137026,15.9977,0
3,0,0,10.005,-0.00119505,1.43338e-05,-0.113504,0.218267,0.0136436,15.9977,0
4,0,0,10.0069,-0.00116271,1.10858e-05,-0.117328,0.217877,0.0136193,15.9977,0
5,0,0,10.0086,-0.00107637,3.0494e-06,-0.121408,0.217716,0.0136092,15.9977,0
6,0,0,10.0101,-0.000940189,-8.79484e-06,-0.125402,0.217651,0.0136051,15.9977,0
7,0,0,10.0112,-0.000773195,-1.52516e-05,-0.128988,0.217624,0.0136034,15.9977,0
8,0,0,10.0121,-0.000588164,-1.65553e-05,-0.131882,0.217659,0.0136056,15.9977,0
9,0,0,10.0127,-0.000393489,-1.50806e-05,-0.13382,0.217843,0.0136171,15.9977,0
10,0,0,10.013,-0.000222119,-1.6402e-05,-0.134541,0.217733,0.0136103,15.9977,0
11,0,0,10.0131,-6.05231e-05,-1.18751e-05,-0.133945,0.219344,0.0137109,15.9977,0
12,0,0,10.0129,7.48292e-05,-4.56403e-06,-0.131933,0.218352,0.0136489,15.9977,0
13,0,0,10.0121,0.000280205,-2.0322e-06,-0.123701,0.217744,0.0136109,15.9977,0
14,0,0,10.0115,0.00034625,-7.05589e-06,-0.117676,0.217665,0.013606,15.9977,0
15,0,0,10.0108,0.000391798,-1.07002e-05,-0.110545,0.217629,0.0136038,15.9977,0
16,0,0,10.0101,0.000418633,-1.41336e-05,-0.10244,0.21766,0.0136057,15.9977,0
17,0,0,10.0094,0.000428507,-1.82614e-05,-0.0935191,0.217854,0.0136178,15.9977,0
18,0,0,10.0086,0.000423555,-2.07526e-05,-0.0838556,0.217736,0.0136104,15.9977,0
19,0,0,10.0079,0.000413514,-2.39393e-05,-0.0735766,0.217669,0.0136062,15.9977,0
20,0,0,10.0072,0.000396991,-2.65697e-05,-0.0628567,0.217632,0.0136039,15.9977,0
21,0,0,10.0065,0.000372435,-2.88709e-05,-0.0517964,0.217614,0.0136028,15.9977,0
22,0,0,10.0059,0.000343863,-3.42926e-05,-0.0404989,0.217604,0.0136022,15.9977,0
23,0,0,10.0054,0.000304295,-3.47936e-05,-0.0290424,0.217599,0.0136019,15.9977,0
