x,y,z,u,v,w,p,k,nut,omega,bm
0,0,0,10.0,-2.15101e-08,-1.24809e-07,6.40752e-05,0.227158,0.0141994,15.9977,0
1,0,0,10.0,4.25035e-07,1.01756e-07,6.11601e-05,0.221754,0.0138616,15.9977,0
2,0,0,10.0,2.8914e-07,-9.67212e-08,6.31703e-05,0.219533,0.0137228,15.9977,0
3,0,0,10.0,3.206e-07,-2.93099e-07,6.68728e-05,0.21862,0.0136657,15.9977,0
4,0,0,10.0,3.15443e-07,-4.23438e-07,7.15448e-05,0.218244,0.0136422,15.9977,0
5,0,0,10.0,3.71724e-07,-5.45274e-07,7.66357e-05,0.218089,0.0136325,15.9977,0
6,0,0,10.0,3.31172e-07,-6.2307e-07,8.18892e-05,0.218025,0.0136285,15.9977,0
7,0,0,10.0,4.01747e-07,-7.43084e-07,8.69631e-05,0.217998,0.0136268,15.9977,0
8,0,0,10.0,3.90193e-07,-7.99082e-07,9.18411e-05,0.217987,0.0136261,15.9977,0
9,0,0,10.0,4.97161e-07,-8.61083e-07,9.63734e-05,0.217983,0.0136259,15.9977,0
10,0,0,10.0,5.76227e-07,-8.97096e-07,0.000100421,0.217981,0.0136257,15.9977,0
11,0,0,10.0,5.92948e-07,-9.89128e-07,0.000103453,0.21798,0.0136257,15.9977,0
12,0,0,10.0,6.09958e-07,-1.05577e-06,0.000105229,0.21798,0.0136257,15.9977,0
13,0,0,10.0,5.60094e-07,-1.14921e-06,0.000105831,0.227029,0.0141913,15.9977,0
14,0,0,10.0,4.78802e-07,-1.14175e-06,0.000104142,0.221702,0.0138583,15.9977,0
15,0,0,10.0,4.6498e-07,-1.11883e-06,0.000100663,0.219512,0.0137215,15.9977,0
16,0,0,10.0,4.21307e-07,-1.09732e-06,9.60695e-05,0.21861,0.0136651,15.9977,0
17,0,0,10.0,3.58253e-07,-1.05918e-06,9.05022e-05,0.21824,0.0136419,15.9977,0
18,0,0,10.0,3.4835e-07,-1.03737e-06,8.40251e-05,0.218087,0.0136324,15.9977,0
19,0,0,10.0,3.14965e-07,-1.00759e-06,7.68284e-05,0.218024,0.0136285,15.9977,0
20,0,0,10.0,2.54642e-07,-9.60866e-07,6.89544e-05,0.217997,0.0136268,15.9977,0
21,0,0,10.0,2.00539e-07,-9.21328e-07,6.0317e-05,0.217987,0.0136261,15.9977,0
22,0,0,10.0,1.58355e-07,-8.92859e-07,5.07108e-05,0.217983,0.0136259,15.9977,0
23,0,0,10.0,8.25349e-08,-8.67814e-07,3.96624e-05,0.217981,0.0136258,15.9977,0
0,1,0,10.0,-2.29449e-07,-5.81973e-08,6.01421e-05,0.227221,0.0142033,15.9977,0
1,1,0,10.0,1.52601e-06,2.92996e-07,5.78639e-05,0.221871,0.0138689,15.9977,0
2,1,0,10.0,1.1762e-06,1.68135e-07,5.95502e-05,0.219683,0.0137321,15.9977,0
3,1,0,10.0,1.19047e-06,5.95886e-08,6.28785e-05,0.218787,0.0136761,15.9977,0
4,1,0,10.0,1.18207e-06,-4.89542e-08,6.70805e-05,0.21842,0.0136532,15.9977,0
5,1,0,10.0,1.22876e-06,-1.19138e-07,7.17559e-05,0.218269,0.0136438,15.9977,0
6,1,0,10.0,1.26485e-06,-2.42011e-07,7.65638e-05,0.218208,0.0136399,15.9977,0
7,1,0,10.0,1.40772e-06,-3.10775e-07,8.13052e-05,0.218182,0.0136383,15.9977,0
8,1,0,10.0,1.41796e-06,-3.73864e-07,8.58269e-05,0.218172,0.0136377,15.9977,0
9,1,0,10.0,1.63564e-06,-4.28262e-07,9.00811e-05,0.218167,0.0136374,15.9977,0
10,1,0,10.0,1.83527e-06,-4.73578e-07,9.37675e-05,0.218165,0.0136373,15.9977,0
11,1,0,10.0,1.92134e-06,-5.48892e-07,9.64931e-05,0.218165,0.0136373,15.9977,0
12,1,0,10.0,1.8937e-06,-6.47998e-07,9.83713e-05,0.218165,0.0136372,15.9977,0
13,1,0,10.0,1.68233e-06,-8.20441e-07,9.95244e-05,0.227093,0.0141954,15.9977,0
14,1,0,10.0,1.4069e-06,-8.96209e-07,9.82541e-05,0.221819,0.0138656,15.9977,0
15,1,0,10.0,1.28263e-06,-8.96682e-07,9.52882e-05,0.219662,0.0137308,15.9977,0
16,1,0,10.0,1.13165e-06,-9.12661e-07,9.11397e-05,0.218778,0.0136756,15.9977,0
17,1,0,10.0,9.85338e-07,-9.22139e-07,8.59844e-05,0.218416,0.013653,15.9977,0
18,1,0,10.0,8.95812e-07,-9.09904e-07,7.9971e-05,0.218268,0.0136437,15.9977,0
19,1,0,10.0,7.59316e-07,-9.04895e-07,7.32148e-05,0.218207,0.0136399,15.9977,0
20,1,0,10.0,6.06875e-07,-9.05032e-07,6.57544e-05,0.218181,0.0136383,15.9977,0
21,1,0,10.0,4.72658e-07,-8.97097e-07,5.75656e-05,0.218172,0.0136377,15.9977,0
22,1,0,10.0,2.6855e-07,-8.92655e-07,4.83989e-05,0.218168,0.0136374,15.9977,0
23,1,0,10.0,1.01772e-08,-9.04883e-07,3.78189e-05,0.218166,0.0136373,15.9977,0
0,2,0,10.0,-5.36213e-07,-3.11125e-08,5.56514e-05,0.227221,0.0142033,15.9977,0
1,2,0,10.0,1.43748e-06,3.07666e-07,5.39326e-05,0.221871,0.0138689,15.9977,0
2,2,0,10.0,8.81026e-07,2.00843e-07,5.54185e-05,0.219684,0.0137322,15.9977,0
3,2,0,10.0,5.82483e-07,1.08032e-07,5.83509e-05,0.218788,0.0136762,15.9977,0
4,2,0,10.0,4.5476e-07,2.03574e-08,6.20954e-05,0.218421,0.0136533,15.9977,0
5,2,0,10.0,3.75963e-07,-6.13627e-08,6.62604e-05,0.218271,0.0136439,15.9977,0
6,2,0,10.0,3.72188e-07,-1.07845e-07,7.05974e-05,0.218209,0.01364,15.9977,0
7,2,0,10.0,3.42104e-07,-1.3139e-07,7.48731e-05,0.218184,0.0136384,15.9977,0
8,2,0,10.0,3.75809e-07,-1.85991e-07,7.88833e-05,0.218173,0.0136378,15.9977,0
9,2,0,10.0,5.30413e-07,-2.51521e-07,8.25296e-05,0.218169,0.0136375,15.9977,0
10,2,0,10.0,7.06188e-07,-2.9775e-07,8.56733e-05,0.218167,0.0136374,15.9977,0
11,2,0,10.0,8.20712e-07,-3.70874e-07,8.82036e-05,0.218167,0.0136374,15.9977,0
12,2,0,10.0,8.97895e-07,-4.26125e-07,9.02578e-05,0.218166,0.0136373,15.9977,0
13,2,0,10.0,7.47083e-07,-5.64168e-07,9.20561e-05,0.227094,0.0141954,15.9977,0
14,2,0,10.0,4.82774e-07,-6.5571e-07,9.11716e-05,0.22182,0.0138657,15.9977,0
15,2,0,10.0,4.42718e-07,-6.69267e-07,8.87041e-05,0.219663,0.0137309,15.9977,0
16,2,0,10.0,3.78668e-07,-7.0261e-07,8.5017e-05,0.218779,0.0136756,15.9977,0
