x,y,z,u,v,w,p,k,nut,omega,bm
0,0,0,10.0,6.70158e-09,-2.1534e-08,8.26744e-06,0.227158,0.0141994,15.9977,0
1,0,0,10.0,3.89776e-08,1.80744e-09,7.96824e-06,0.221754,0.0138616,15.9977,0
2,0,0,10.0,4.76781e-08,-2.84815e-08,8.18908e-06,0.219533,0.0137228,15.9977,0
3,0,0,10.0,5.09386e-08,-4.78418e-08,8.6144e-06,0.21862,0.0136657,15.9977,0
4,0,0,10.0,6.52465e-08,-6.93824e-08,9.12525e-06,0.218244,0.0136422,15.9977,0
5,0,0,10.0,8.01122e-08,-8.87582e-08,9.66657e-06,0.218088,0.0136324,15.9977,0
6,0,0,10.0,7.59171e-08,-9.81169e-08,1.01876e-05,0.218025,0.0136285,15.9977,0
7,0,0,10.0,8.36636e-08,-1.12799e-07,1.06253e-05,0.217999,0.0136268,15.9977,0
8,0,0,10.0,8.56122e-08,-1.22895e-07,1.09528e-05,0.217988,0.0136262,15.9977,0
9,0,0,10.0,8.72986e-08,-1.32513e-07,1.11501e-05,0.217982,0.0136258,15.9977,0
10,0,0,10.0,8.98859e-08,-1.41611e-07,1.12251e-05,0.217981,0.0136257,15.9977,0
11,0,0,10.0,9.03715e-08,-1.47039e-07,1.1198e-05,0.21798,0.0136257,15.9977,0
12,0,0,10.0,8.96672e-08,-1.49629e-07,1.10898e-05,0.21798,0.0136257,15.9977,0
13,0,0,10.0,8.28911e-08,-1.48493e-07,1.06788e-05,0.227029,0.0141913,15.9977,0
14,0,0,10.0,7.87195e-08,-1.3926e-07,1.03699e-05,0.221702,0.0138583,15.9977,0
15,0,0,10.0,7.30136e-08,-1.34845e-07,9.9867e-06,0.219512,0.0137215,15.9977,0
16,0,0,10.0,6.89783e-08,-1.31274e-07,9.52101e-06,0.21861,0.0136651,15.9977,0
17,0,0,10.0,6.7056e-08,-1.28698e-07,8.97519e-06,0.21824,0.0136419,15.9977,0
18,0,0,10.0,6.46609e-08,-1.27091e-07,8.35857e-06,0.218087,0.0136324,15.9977,0
19,0,0,10.0,6.31068e-08,-1.25686e-07,7.66898e-06,0.218024,0.0136285,15.9977,0
20,0,0,10.0,5.7108e-08,-1.16857e-07,6.89725e-06,0.217997,0.0136268,15.9977,0
21,0,0,10.0,5.44362e-08,-1.13429e-07,6.01962e-06,0.217987,0.0136261,15.9977,0
22,0,0,10.0,5.35394e-08,-1.11902e-07,5.01286e-06,0.217983,0.0136259,15.9977,0
23,0,0,10.0,5.29981e-08,-1.10382e-07,3.86282e-06,0.217981,0.0136258,15.9977,0
0,1,0,10.0,1.43399e-08,-1.74843e-08,8.0186e-06,0.227221,0.0142033,15.9977,0
1,1,0,10.0,7.55027e-08,2.68728e-08,7.80882e-06,0.22187,0.0138688,15.9977,0
2,1,0,10.0,8.95203e-08,3.06236e-09,8.01251e-06,0.219683,0.0137321,15.9977,0
3,1,0,10.0,1.10378e-07,-1.96303e-08,8.39757e-06,0.218787,0.0136761,15.9977,0
4,1,0,10.0,1.36156e-07,-3.30695e-08,8.87611e-06,0.21842,0.0136532,15.9977,0
5,1,0,10.0,1.57099e-07,-4.80965e-08,9.39224e-06,0.218269,0.0136437,15.9977,0
6,1,0,10.0,1.67323e-07,-6.41841e-08,9.88332e-06,0.218208,0.0136399,15.9977,0
7,1,0,10.0,1.66665e-07,-7.43317e-08,1.03108e-05,0.218182,0.0136383,15.9977,0
8,1,0,10.0,1.73184e-07,-8.4588e-08,1.06406e-05,0.218172,0.0136377,15.9977,0
9,1,0,10.0,1.81241e-07,-9.69821e-08,1.08512e-05,0.218167,0.0136374,15.9977,0
10,1,0,10.0,1.87034e-07,-1.06495e-07,1.09504e-05,0.218166,0.0136373,15.9977,0
11,1,0,10.0,1.86282e-07,-1.13074e-07,1.09528e-05,0.218165,0.0136373,15.9977,0
