x,y,z,u,v,w,p,k,nut,omega,bm
0,0,0,9.93437,-0.0425713,-0.00440686,18.9761,0.239244,0.131515,1.81913,0
1,0,0,11.3719,-0.205166,0.166305,16.287,0.245496,0.0350471,2.02096,0
2,0,0,11.4146,-0.0556656,0.119282,12.4835,0.240673,0.118519,2.03066,0
3,0,0,11.389,-0.0184352,0.0609856,9.65453,0.239369,0.110507,2.16611,0
4,0,0,11.3016,0.0060103,0.0171499,7.93643,0.238784,0.110347,2.16393,0
5,0,0,11.224,0.0727665,-0.0339879,7.12883,0.238948,0.121429,1.9678,0
6,0,0,10.591,0.459298,-0.00166979,7.15638,0.213607,0.00654462,32.6386,0
7,0,0,10.244,0.0845526,0.0021288,8.08933,0.214146,0.00827361,25.883,0
8,0,0,10.1236,-0.0652627,0.00030089,9.05606,0.216642,0.0104336,20.7638,0
9,0,0,10.1762,-0.0842301,-0.00464031,9.70321,0.217324,0.0121531,17.8821,0
10,0,0,10.2484,-0.103259,-0.00109549,10.0769,0.217906,0.0131157,16.6142,0
11,0,0,10.3284,-0.122857,0.00475699,10.1915,0.218084,0.0134941,16.1614,0
12,0,0,10.4454,-0.152439,0.00841573,10.0631,0.218058,0.0135906,16.0448,0
13,0,0,10.6136,-0.182901,0.0105206,9.69792,0.218021,0.0135816,16.0527,0
14,0,0,10.9827,-0.131131,0.00812227,8.25047,0.222584,0.0137316,16.2096,0
15,0,0,11.0742,-0.0897053,0.001351,7.23167,0.220525,0.0135613,16.2613,0
16,0,0,11.0866,-0.0449239,0.000486174,6.13209,0.219907,0.0135343,16.2482,0
17,0,0,11.0725,-0.0196369,-0.00238738,5.08926,0.220249,0.0135701,16.2304,0
18,0,0,11.0349,-0.00685888,-0.00709619,4.16674,0.219838,0.0135182,16.2624,0
19,0,0,11.0406,0.000434298,-0.00720123,3.31932,0.219605,0.0134625,16.3124,0
20,0,0,11.0291,0.00448557,-0.00558617,2.59387,0.220194,0.013483,16.3312,0
21,0,0,11.0119,-0.00948442,-0.000198394,1.98149,0.223062,0.0136806,16.3049,0
22,0,0,11.0197,-0.0162274,0.00691568,1.44912,0.220982,0.0136119,16.2344,0
23,0,0,11.0287,-0.0187643,0.00578212,1.00403,0.220145,0.0136259,16.1563,0
0,1,0,10.3677,-2.27864,0.0605198,28.4563,0.248756,0.00618295,2.53806,0
1,1,0,13.5838,-0.645179,0.269133,15.5305,0.25108,0.0139357,2.30361,0
2,1,0,12.3155,0.147196,0.249717,10.0604,0.246127,0.0432492,1.98712,0
3,1,0,11.8056,-0.0271195,0.20773,7.40674,0.242613,0.0811303,1.99576,0
4,1,0,11.7674,0.115203,0.179152,5.96977,0.24129,0.0883147,2.12693,0
5,1,0,11.9706,0.66738,0.155217,5.23015,0.241279,0.0355522,1.99744,0
6,1,0,11.0723,1.4899,0.00552687,5.34873,0.244573,0.019443,2.02881,0
7,1,0,9.62685,0.494545,0.000852241,7.99645,0.215096,0.00687402,31.2912,0
8,1,0,9.90505,-0.060209,-0.0192487,9.43471,0.21777,0.00948016,22.9712,0
9,1,0,10.0468,-0.228298,-0.0292536,10.2177,0.217583,0.011772,18.4831,0
10,1,0,10.1669,-0.312984,-0.0276768,10.6452,0.217681,0.0129709,16.7822,0
11,1,0,10.2795,-0.361533,-0.0243892,10.7913,0.217704,0.013425,16.2164,0
12,1,0,10.4058,-0.407317,-0.0244184,10.6848,0.217876,0.0135285,16.105,0
