x,y,z,u,v,w,p,k,nut,omega,bm
0,0,0,10.0016,-0.000482558,1.22334e-06,-0.0426205,0.227,0.0141895,15.9977,0
1,0,0,9.99827,0.00178175,-1.53934e-05,-0.0390975,0.221489,0.013845,15.9977,0
2,0,0,9.99447,0.00197582,4.34234e-05,-0.0341551,0.219203,0.0137022,15.9977,0
3,0,0,9.99004,0.00218222,7.49153e-05,-0.0273963,0.218252,0.0136427,15.9977,0
4,0,0,9.98552,0.00236154,7.79855e-05,-0.0188535,0.217853,0.0136177,15.9977,0
5,0,0,9.98075,0.00250827,8.3976e-05,-0.00851826,0.217681,0.013607,15.9977,0
6,0,0,9.97574,0.00262174,9.30549e-05,0.00355,0.217607,0.0136024,15.9977,0
7,0,0,9.97049,0.00270635,0.000105311,0.0172998,0.217571,0.0136001,15.9977,0
8,0,0,9.96503,0.0027688,0.000119601,0.0327105,0.217548,0.0135987,15.9977,0
9,0,0,9.95931,0.00282001,0.000133659,0.0497256,0.217745,0.013611,15.9977,0
10,0,0,9.95322,0.00287676,0.000158046,0.0685645,0.217641,0.0136045,15.9977,0
11,0,0,9.94674,0.00295697,0.000190263,0.0894283,0.217619,0.0136031,15.9977,0
12,0,0,9.9396,0.00310324,0.000212993,0.112846,0.218368,0.0136496,15.9982,0
13,0,0,9.93103,0.00337847,0.00025913,0.13935,0.217877,0.0136165,16.001,0
14,0,0,9.90681,0.00489213,0.000275153,0.211954,0.217508,0.013509,16.1009,0
15,0,0,9.88624,0.00706384,-8.43648e-05,0.26944,0.217342,0.0132424,16.4126,0
16,0,0,9.85275,0.0121951,0.00103886,0.358383,0.216913,0.0124948,17.3602,0
17,0,0,9.77106,0.0285835,0.00415642,0.51299,0.215148,0.010847,19.8349,0
18,0,0,9.49288,0.0568131,0.00753872,0.823639,0.211651,0.00809462,26.1471,0
19,0,0,9.20759,0.108213,0.0848957,1.85012,0.239795,0.0328987,3.54393,0
20,0,0,6.75418,0.288923,-0.0486234,6.93566,0.241308,0.0101904,7.4924,0
21,0,0,,,,,,,,1
22,0,0,,,,,,,,1
23,0,0,,,,,,,,1
0,1,0,10.0004,0.000161674,5.0203e-05,-0.0459744,0.227065,0.0141936,15.9977,0
1,1,0,9.99771,0.00489041,7.04801e-05,-0.0416921,0.22161,0.0138526,15.9977,0
2,1,0,9.99413,0.00551711,0.000174897,-0.0364015,0.21936,0.0137119,15.9977,0
3,1,0,9.9898,0.00612108,0.000233239,-0.0294887,0.218428,0.0136537,15.9977,0
4,1,0,9.98533,0.006643,0.000255611,-0.0208336,0.218039,0.0136294,15.9977,0
5,1,0,9.98063,0.00707058,0.000278148,-0.0103948,0.217874,0.0136191,15.9977,0
6,1,0,9.9757,0.00740588,0.000299244,0.00178146,0.217802,0.0136146,15.9977,0
7,1,0,9.97054,0.0076617,0.00032088,0.0156392,0.217768,0.0136124,15.9977,0
8,1,0,9.96519,0.00786037,0.000342527,0.0311443,0.217747,0.0136111,15.9977,0
9,1,0,9.95958,0.00803139,0.000359422,0.048214,0.217941,0.0136232,15.9977,0
10,1,0,9.95359,0.00823284,0.000385522,0.0670278,0.217839,0.0136169,15.9977,0
11,1,0,9.94722,0.00852486,0.000418403,0.0877242,0.217818,0.0136155,15.9977,0
12,1,0,9.94019,0.00903697,0.000436809,0.110721,0.218547,0.0136609,15.998,0
13,1,0,9.93166,0.00997229,0.000482919,0.136376,0.218068,0.0136297,15.9995,0
14,1,0,9.90814,0.0148181,0.000614755,0.203759,0.217721,0.0135504,16.0675,0
15,1,0,9.88955,0.0210861,0.000666695,0.253568,0.217589,0.0133432,16.3071,0
16,1,0,9.86272,0.0342835,0.00137318,0.324192,0.21726,0.0127099,17.0938,0
17,1,0,9.82257,0.0660987,0.00384888,0.431888,0.215958,0.0111992,19.2834,0
18,1,0,9.73387,0.137834,0.00595841,0.593701,0.212954,0.00841954,25.2928,0
19,1,0,9.62798,0.268306,0.0622062,0.984056,0.238544,0.0759913,3.1391,0
20,1,0,9.78932,1.03141,0.071465,1.38476,0.240997,0.0390622,3.89983,0
21,1,0,10.2115,0.140997,0.110345,0.236671,0.240121,0.0794053,3.02399,0
22,1,0,9.94666,0.0921264,0.041416,-0.490907,0.239693,0.0888916,2.69646,0
23,1,0,9.72755,0.133333,0.0400299,-0.0407881,0.239422,0.0979714,2.4438,0
0,2,0,10.0,0.00119826,-2.69556e-05,-0.0500499,0.227066,0.0141936,15.9977,0
1,2,0,9.99768,0.00763593,-5.45996e-05,-0.0458778,0.221612,0.0138527,15.9977,0
2,2,0,9.99397,0.00892375,-5.61571e-06,-0.0403493,0.219364,0.0137122,15.9977,0
3,2,0,9.98965,0.0100081,1.41887e-05,-0.0332218,0.218434,0.0136541,15.9977,0
4,2,0,9.98517,0.0109026,7.43065e-06,-0.0243486,0.218046,0.0136298,15.9977,0
5,2,0,9.98045,0.011617,6.35367e-06,-0.0136728,0.217882,0.0136196,15.9977,0
6,2,0,9.97551,0.012167,1.10349e-05,-0.00124446,0.217811,0.0136151,15.9977,0
7,2,0,9.97037,0.0125789,1.88694e-05,0.012866,0.217777,0.013613,15.9977,0
8,2,0,9.96506,0.0128899,3.03741e-05,0.028593,0.217756,0.0136117,15.9977,0
9,2,0,9.95955,0.0131488,3.97163e-05,0.0458185,0.217949,0.0136238,15.9977,0
10,2,0,9.95374,0.0134403,5.95099e-05,0.0646363,0.217849,0.0136175,15.9977,0
11,2,0,9.94766,0.0138665,8.51457e-05,0.0850965,0.217827,0.0136161,15.9977,0
12,2,0,9.94113,0.0146166,9.80126e-05,0.107438,0.218557,0.0136616,15.9979,0
13,2,0,9.93346,0.0160193,0.000139235,0.13172,0.21808,0.0136311,15.9988,0
14,2,0,9.91425,0.0226112,0.000385625,0.1914,0.217749,0.0135753,16.04,0
15,2,0,9.90091,0.0291339,0.000584496,0.231417,0.217652,0.0134376,16.1973,0
16,2,0,9.8856,0.0420983,-2.87486e-05,0.282179,0.217447,0.0129944,16.7339,0
17,2,0,9.87076,0.0672989,-0.000160876,0.344315,0.216844,0.0118976,18.2259,0
18,2,0,9.86302,0.130999,0.00101089,0.410067,0.215101,0.00980881,21.9293,0
19,2,0,9.74926,0.21725,0.0389346,0.714378,0.237,0.0827275,2.86483,0
20,2,0,9.81918,0.443139,0.029119,0.825032,0.240116,0.0616,2.97935,0
21,2,0,9.9328,0.16485,0.0383311,0.379692,0.237187,0.0963106,2.46273,0
22,2,0,9.9432,0.115599,0.0305638,0.200514,0.238101,0.105296,2.26126,0
23,2,0,9.84915,0.157069,0.0330358,0.12475,0.238435,0.120544,1.978,0
0,3,0,10.0,0.0021514,-4.8482e-05,-0.0560344,0.227066,0.0141936,15.9977,0
1,3,0,9.99769,0.0106647,-9.45743e-05,-0.052047,0.221615,0.0138529,15.9977,0
