x,y,z,u,v,w,p,k,nut,omega,bm
0,0,0,10.0,-3.13919e-08,-2.35666e-07,8.14524e-05,0.227,0.0141895,15.9977,0
1,0,0,10.0,9.48358e-07,2.17993e-07,7.43089e-05,0.221488,0.013845,15.9977,0
2,0,0,10.0,6.65473e-07,-2.19509e-07,7.6265e-05,0.219206,0.0137023,15.9977,0
3,0,0,9.99999,6.98475e-07,-5.62071e-07,8.00306e-05,0.218259,0.0136432,15.9977,0
4,0,0,9.99999,7.71973e-07,-8.62682e-07,8.38617e-05,0.217866,0.0136186,15.9977,0
5,0,0,9.99999,8.30801e-07,-1.1284e-06,8.71439e-05,0.217702,0.0136083,15.9977,0
6,0,0,9.99999,8.82529e-07,-1.32757e-06,8.98162e-05,0.217634,0.0136041,15.9977,0
7,0,0,9.99999,9.16063e-07,-1.47012e-06,9.1766e-05,0.217606,0.0136023,15.9977,0
8,0,0,9.99999,8.90558e-07,-1.56571e-06,9.30951e-05,0.21764,0.0136044,15.9977,0
9,0,0,9.99999,8.43645e-07,-1.7141e-06,9.38124e-05,0.217822,0.0136158,15.9977,0
10,0,0,9.99999,7.30151e-07,-1.80689e-06,9.33358e-05,0.217714,0.013609,15.9977,0
11,0,0,9.99999,6.74587e-07,-1.84111e-06,9.11828e-05,0.217652,0.0136052,15.9977,0
12,0,0,9.99999,6.33244e-07,-1.89259e-06,8.86878e-05,0.217618,0.0136031,15.9977,0
13,0,0,10.0,6.11487e-07,-1.84445e-06,8.53318e-05,0.217899,0.0136206,15.9977,0
14,0,0,10.0,5.4322e-07,-1.81369e-06,8.42564e-05,0.217746,0.0136111,15.9977,0
15,0,0,10.0,5.35074e-07,-1.74066e-06,8.28728e-05,0.217665,0.013606,15.9977,0
16,0,0,10.0,5.60054e-07,-1.66367e-06,8.1572e-05,0.217668,0.0136062,15.9977,0
17,0,0,10.0,5.53875e-07,-1.61083e-06,7.97654e-05,0.218079,0.0136319,15.9977,0
18,0,0,10.0,5.15574e-07,-1.34165e-06,7.65252e-05,0.21782,0.0136157,15.9977,0
19,0,0,10.0,4.75709e-07,-1.34762e-06,7.23101e-05,0.217696,0.0136079,15.9977,0
20,0,0,10.0,4.24917e-07,-1.32501e-06,6.67301e-05,0.217636,0.0136042,15.9977,0
21,0,0,10.0,3.68062e-07,-1.29166e-06,5.97204e-05,0.217609,0.0136025,15.9977,0
22,0,0,10.0,2.97604e-07,-1.26567e-06,5.12854e-05,0.217597,0.0136017,15.9977,0
23,0,0,10.0,1.94036e-07,-1.25218e-06,4.11755e-05,0.217591,0.0136014,15.9977,0
0,1,0,10.0,-2.03019e-07,-1.84013e-07,7.25183e-05,0.227065,0.0141936,15.9977,0
1,1,0,10.0,2.8144e-06,5.18885e-07,6.80791e-05,0.221607,0.0138524,15.9977,0
2,1,0,10.0,2.14344e-06,1.74981e-07,7.01676e-05,0.219359,0.0137119,15.9977,0
3,1,0,9.99999,2.064e-06,-1.0107e-07,7.37528e-05,0.218431,0.0136539,15.9977,0
4,1,0,9.99999,2.08507e-06,-3.75991e-07,7.74597e-05,0.218047,0.0136299,15.9977,0
5,1,0,9.99999,2.34324e-06,-5.98335e-07,8.07417e-05,0.217888,0.0136199,15.9977,0
6,1,0,9.99999,2.2997e-06,-7.77317e-07,8.34317e-05,0.217822,0.0136158,15.9977,0
7,1,0,9.99999,2.28645e-06,-9.19739e-07,8.54123e-05,0.217795,0.0136141,15.9977,0
8,1,0,9.99999,2.27324e-06,-1.03241e-06,8.66872e-05,0.217829,0.0136162,15.9977,0
9,1,0,9.99999,2.14451e-06,-1.18969e-06,8.72964e-05,0.218008,0.0136274,15.9977,0
10,1,0,9.99999,1.84891e-06,-1.32727e-06,8.68742e-05,0.217901,0.0136208,15.9977,0
11,1,0,9.99999,1.75824e-06,-1.39027e-06,8.50625e-05,0.21784,0.013617,15.9977,0
12,1,0,10.0,1.66363e-06,-1.47083e-06,8.29615e-05,0.217808,0.0136149,15.9977,0
13,1,0,10.0,1.58067e-06,-1.49135e-06,8.00766e-05,0.218082,0.0136321,15.9977,0
14,1,0,10.0,1.38039e-06,-1.548e-06,7.90502e-05,0.217932,0.0136227,15.9977,0
15,1,0,10.0,1.41373e-06,-1.49944e-06,7.75969e-05,0.217853,0.0136177,15.9977,0
16,1,0,10.0,1.51265e-06,-1.44901e-06,7.61818e-05,0.217856,0.0136179,15.9977,0
17,1,0,10.0,1.50039e-06,-1.42094e-06,7.43294e-05,0.218256,0.013643,15.9977,0
18,1,0,10.0,1.44304e-06,-1.16876e-06,7.12985e-05,0.218003,0.0136271,15.9977,0
19,1,0,10.0,1.34881e-06,-1.21445e-06,6.73132e-05,0.217882,0.0136196,15.9977,0
20,1,0,10.0,1.22464e-06,-1.23191e-06,6.20709e-05,0.217824,0.013616,15.9977,0
21,1,0,10.0,1.05649e-06,-1.24232e-06,5.55153e-05,0.217798,0.0136143,15.9977,0
22,1,0,10.0,8.35315e-07,-1.26251e-06,4.76284e-05,0.217786,0.0136136,15.9977,0
23,1,0,10.0,5.02463e-07,-1.30689e-06,3.81283e-05,0.217781,0.0136132,15.9977,0
0,2,0,10.0,-6.29637e-07,-1.55472e-07,6.52014e-05,0.227065,0.0141936,15.9977,0
1,2,0,10.0,2.52961e-06,4.46885e-07,6.18033e-05,0.221608,0.0138525,15.9977,0
2,2,0,10.0,1.65951e-06,1.70121e-07,6.39842e-05,0.21936,0.0137119,15.9977,0
3,2,0,10.0,1.10442e-06,-1.17446e-07,6.75433e-05,0.218432,0.013654,15.9977,0
4,2,0,9.99999,1.04599e-06,-3.76179e-07,7.12797e-05,0.218049,0.01363,15.9977,0
5,2,0,9.99999,1.04985e-06,-5.07219e-07,7.46827e-05,0.217889,0.01362,15.9977,0
6,2,0,9.99999,1.08461e-06,-6.79121e-07,7.73639e-05,0.217824,0.0136159,15.9977,0
7,2,0,9.99999,1.06337e-06,-8.02285e-07,7.93376e-05,0.217797,0.0136142,15.9977,0
8,2,0,9.99999,1.04098e-06,-8.8207e-07,8.05348e-05,0.21783,0.0136163,15.9977,0
9,2,0,9.99999,9.67902e-07,-1.04805e-06,8.10198e-05,0.218009,0.0136275,15.9977,0
10,2,0,9.99999,7.00362e-07,-1.20792e-06,8.05788e-05,0.217903,0.0136209,15.9977,0
11,2,0,9.99999,6.87647e-07,-1.27875e-06,7.89333e-05,0.217842,0.0136171,15.9977,0
12,2,0,10.0,6.57126e-07,-1.34624e-06,7.7058e-05,0.217809,0.013615,15.9977,0
13,2,0,10.0,6.30906e-07,-1.3605e-06,7.44476e-05,0.218084,0.0136322,15.9977,0
14,2,0,10.0,5.12157e-07,-1.42452e-06,7.33532e-05,0.217933,0.0136228,15.9977,0
15,2,0,10.0,5.93804e-07,-1.38181e-06,7.1783e-05,0.217855,0.0136178,15.9977,0
16,2,0,10.0,7.37461e-07,-1.31322e-06,7.0195e-05,0.217857,0.013618,15.9977,0
17,2,0,10.0,7.505e-07,-1.2929e-06,6.83376e-05,0.218258,0.0136431,15.9977,0
18,2,0,10.0,7.75024e-07,-1.1093e-06,6.55252e-05,0.218005,0.0136272,15.9977,0
19,2,0,10.0,7.1632e-07,-1.1545e-06,6.17387e-05,0.217884,0.0136197,15.9977,0
20,2,0,10.0,6.36487e-07,-1.16963e-06,5.67897e-05,0.217826,0.0136161,15.9977,0
21,2,0,10.0,5.3372e-07,-1.18331e-06,5.06645e-05,0.2178,0.0136144,15.9977,0
22,2,0,10.0,3.8478e-07,-1.21237e-06,4.33418e-05,0.217788,0.0136137,15.9977,0
23,2,0,10.0,8.60812e-08,-1.25629e-06,3.45752e-05,0.217782,0.0136133,15.9977,0
0,3,0,10.0,-7.87439e-07,-2.31097e-07,5.81907e-05,0.227065,0.0141936,15.9977,0
1,3,0,10.0,2.2925e-06,2.94222e-07,5.52226e-05,0.221608,0.0138525,15.9977,0
2,3,0,10.0,1.45518e-06,-3.36125e-08,5.7352e-05,0.21936,0.0137119,15.9977,0
3,3,0,10.0,8.63495e-07,-2.34462e-07,6.09946e-05,0.218432,0.013654,15.9977,0
4,3,0,9.99999,7.00699e-07,-3.89914e-07,6.48926e-05,0.218049,0.01363,15.9977,0
5,3,0,9.99999,5.83216e-07,-5.9951e-07,6.83063e-05,0.217889,0.01362,15.9977,0
6,3,0,9.99999,5.30882e-07,-7.11316e-07,7.10169e-05,0.217824,0.0136159,15.9977,0
7,3,0,9.99999,4.93008e-07,-8.31013e-07,7.29379e-05,0.217797,0.0136142,15.9977,0
8,3,0,9.99999,4.97716e-07,-9.4176e-07,7.40287e-05,0.21783,0.0136163,15.9977,0
9,3,0,9.99999,4.69509e-07,-1.09982e-06,7.43998e-05,0.218009,0.0136275,15.9977,0
10,3,0,9.99999,1.84223e-07,-1.24229e-06,7.3916e-05,0.217903,0.0136209,15.9977,0
11,3,0,9.99999,2.20753e-07,-1.31017e-06,7.23981e-05,0.217842,0.0136171,15.9977,0
12,3,0,10.0,2.12786e-07,-1.37148e-06,7.07026e-05,0.217809,0.013615,15.9977,0
13,3,0,10.0,2.19588e-07,-1.38871e-06,6.82458e-05,0.218084,0.0136322,15.9977,0
14,3,0,10.0,1.7868e-07,-1.46039e-06,6.70654e-05,0.217933,0.0136228,15.9977,0
15,3,0,10.0,2.67356e-07,-1.43114e-06,6.53857e-05,0.217855,0.0136178,15.9977,0
16,3,0,10.0,3.92935e-07,-1.39902e-06,6.36273e-05,0.217857,0.013618,15.9977,0
17,3,0,10.0,4.54382e-07,-1.36312e-06,6.17607e-05,0.218258,0.0136431,15.9977,0
18,3,0,10.0,5.72261e-07,-1.12851e-06,5.91081e-05,0.218005,0.0136272,15.9977,0
19,3,0,10.0,5.6361e-07,-1.15832e-06,5.54835e-05,0.217884,0.0136197,15.9977,0
20,3,0,10.0,5.41987e-07,-1.16681e-06,5.0818e-05,0.217826,0.0136161,15.9977,0
21,3,0,10.0,4.46927e-07,-1.15145e-06,4.50835e-05,0.2178,0.0136144,15.9977,0
22,3,0,10.0,2.10787e-07,-1.18534e-06,3.82743e-05,0.217788,0.0136137,15.9977,0
23,3,0,10.0,-1.45885e-07,-1.24282e-06,3.03049e-05,0.217782,0.0136133,15.9977,0
0,4,0,10.0,-7.72941e-07,-2.7925e-07,5.16581e-05,0.227065,0.0141936,15.9977,0
1,4,0,10.0,2.00032e-06,1.45052e-07,4.90364e-05,0.221608,0.0138525,15.9977,0
2,4,0,10.0,1.24233e-06,-1.19174e-07,5.08685e-05,0.21936,0.0137119,15.9977,0
3,4,0,10.0,8.87989e-07,-2.62119e-07,5.44026e-05,0.218432,0.013654,15.9977,0
4,4,0,10.0,5.84874e-07,-4.28119e-07,5.83933e-05,0.218049,0.01363,15.9977,0
5,4,0,10.0,3.78244e-07,-6.03407e-07,6.18524e-05,0.217889,0.01362,15.9977,0
6,4,0,10.0,3.29715e-07,-7.22458e-07,6.45517e-05,0.217824,0.0136159,15.9977,0
7,4,0,10.0,3.06433e-07,-8.5343e-07,6.63852e-05,0.217797,0.0136142,15.9977,0
8,4,0,10.0,3.20142e-07,-9.53933e-07,6.73612e-05,0.21783,0.0136163,15.9977,0
