x,y,z,u,v,w,p,k,nut,omega,bm
0,0,0,10.0014,-0.000347534,-3.04809e-06,0.587721,0.227001,0.0141895,15.9977,0
1,0,0,9.99789,0.00174458,3.08462e-05,0.590916,0.221491,0.0138451,15.9977,0
2,0,0,9.9937,0.00191371,8.86888e-05,0.597131,0.219205,0.0137022,15.9977,0
3,0,0,9.98868,0.00212779,0.000136052,0.607011,0.218252,0.0136427,15.9977,0
4,0,0,9.98329,0.00235762,0.000161227,0.620805,0.217854,0.0136178,15.9977,0
5,0,0,9.97727,0.002606,0.000196308,0.638986,0.217683,0.0136071,15.9977,0
6,0,0,9.97044,0.00288245,0.000242374,0.662134,0.217606,0.0136023,15.9977,0
7,0,0,9.96261,0.00320407,0.000305307,0.691036,0.217568,0.0136,15.9977,0
8,0,0,9.95342,0.00357522,0.000397803,0.726794,0.217547,0.0135986,15.9977,0
9,0,0,9.94242,0.00404837,0.000524637,0.771136,0.217531,0.0135976,15.9977,0
10,0,0,9.92894,0.00466406,0.000707368,0.826373,0.217516,0.0135967,15.9977,0
11,0,0,9.912,0.00548073,0.000979521,0.895972,0.217503,0.0135959,15.9977,0
12,0,0,9.89011,0.00662441,0.00137752,0.985001,0.217535,0.0135975,15.9982,0
13,0,0,9.82089,0.01075,0.00307006,1.25583,0.217572,0.013582,16.0192,0
14,0,0,9.76367,0.0148368,0.00635558,1.46685,0.219075,0.0136011,16.1072,0
15,0,0,9.66002,0.0222738,0.0119859,1.76036,0.2175,0.0132307,16.439,0
16,0,0,9.49782,0.0330412,0.0176211,2.18133,0.216075,0.0123881,17.4422,0
17,0,0,9.24902,0.0491948,0.0191142,2.81873,0.214801,0.0107251,20.0279,0
18,0,0,8.58534,0.0656274,0.0275845,3.80636,0.214957,0.00812238,26.4648,0
19,0,0,8.26475,0.0262451,0.309191,5.76578,0.24498,0.0226598,3.70138,0
20,0,0,3.87247,0.100535,5.79937,15.4629,0.242947,0.00278088,16.8166,0
21,0,0,,,,,,,,1
22,0,0,,,,,,,,1
23,0,0,,,,,,,,1
0,1,0,10.0004,0.00018169,3.86127e-05,0.583795,0.227065,0.0141936,15.9977,0
1,1,0,9.99723,0.0052266,9.29218e-05,0.587614,0.221612,0.0138527,15.9977,0
2,1,0,9.99295,0.00578668,0.000181703,0.594023,0.219361,0.013712,15.9977,0
3,1,0,9.98769,0.00644415,0.000249205,0.60386,0.218429,0.0136537,15.9977,0
4,1,0,9.98199,0.00716294,0.000290078,0.617493,0.21804,0.0136294,15.9977,0
5,1,0,9.97559,0.00795948,0.000340744,0.635407,0.217874,0.0136191,15.9977,0
6,1,0,9.96834,0.00886766,0.00040091,0.658174,0.2178,0.0136145,15.9977,0
7,1,0,9.95997,0.00992603,0.00048397,0.686533,0.217765,0.0136122,15.9977,0
8,1,0,9.95009,0.011187,0.000595866,0.721606,0.217744,0.0136109,15.9977,0
9,1,0,9.93821,0.0127911,0.00073957,0.76497,0.217728,0.01361,15.9977,0
10,1,0,9.92355,0.0148598,0.00096128,0.818836,0.217715,0.0136091,15.9977,0
11,1,0,9.90499,0.017657,0.00127102,0.886515,0.217702,0.0136083,15.9977,0
12,1,0,9.88088,0.0215592,0.00173215,0.972738,0.217734,0.01361,15.998,0
13,1,0,9.80449,0.0353905,0.00354483,1.23293,0.217774,0.0136003,16.0124,0
14,1,0,9.74218,0.0480298,0.00649231,1.43328,0.219252,0.0136333,16.0821,0
15,1,0,9.64439,0.0678023,0.0114118,1.71154,0.217701,0.0132974,16.3716,0
16,1,0,9.49655,0.0953049,0.0168359,2.11164,0.216325,0.0124985,17.308,0
17,1,0,9.26587,0.132896,0.0211706,2.71554,0.215158,0.0108494,19.8313,0
18,1,0,8.62322,0.173069,0.0322359,3.66322,0.215387,0.00818608,26.3114,0
19,1,0,8.13636,0.128013,0.34875,5.58573,0.244857,0.0225489,3.72336,0
20,1,0,3.85905,0.0854367,5.86999,15.3711,0.243085,0.00274429,16.9863,0
21,1,0,,,,,,,,1
22,1,0,,,,,,,,1
23,1,0,,,,,,,,1
0,2,0,10.0001,0.00105958,-1.90457e-05,0.578026,0.227066,0.0141936,15.9977,0
1,2,0,9.99723,0.00831261,-8.70656e-06,0.581792,0.221615,0.0138529,15.9977,0
2,2,0,9.99301,0.0094512,3.51563e-05,0.588223,0.219366,0.0137123,15.9977,0
3,2,0,9.98793,0.0106083,6.54058e-05,0.597913,0.218435,0.0136542,15.9977,0
4,2,0,9.98241,0.0118253,7.68833e-05,0.611237,0.218048,0.0136299,15.9977,0
