x,y,z,u,v,w,p,k,nut,omega,bm
0,0,0,9.99837,0.000525071,-8.46699e-06,-0.344268,0.226999,0.0141894,15.9977,0
1,0,0,10.0016,-0.00191673,6.91968e-05,-0.348075,0.22149,0.0138451,15.9977,0
2,0,0,10.0052,-0.00204105,2.06436e-06,-0.352139,0.219213,0.0137027,15.9977,0
3,0,0,10.0088,-0.00204967,-2.05208e-05,-0.356555,0.218271,0.0136439,15.9977,0
4,0,0,10.012,-0.00194572,-3.14889e-05,-0.360892,0.217884,0.0136197,15.9977,0
5,0,0,10.0148,-0.00175305,-4.88955e-05,-0.364583,0.217726,0.0136098,15.9977,0
6,0,0,10.0171,-0.00151003,-6.47726e-05,-0.367049,0.217661,0.0136058,15.9977,0
7,0,0,10.0191,-0.00125193,-8.70471e-05,-0.367815,0.217636,0.0136042,15.9977,0
8,0,0,10.0207,-0.000990382,-0.000104723,-0.366546,0.217627,0.0136036,15.9977,0
9,0,0,10.0219,-0.000745542,-0.000103682,-0.363027,0.217623,0.0136034,15.9977,0
10,0,0,10.0228,-0.000510454,-9.82816e-05,-0.357135,0.217622,0.0136033,15.9977,0
11,0,0,10.0234,-0.000313637,-9.6681e-05,-0.348843,0.217857,0.013618,15.9977,0
12,0,0,10.0237,-0.000149767,-7.63323e-05,-0.338242,0.221573,0.0138503,15.9977,0
13,0,0,10.0238,4.97946e-06,-5.85344e-05,-0.325343,0.221548,0.0138487,15.9977,0
14,0,0,10.0233,0.000258607,-4.15197e-05,-0.293188,0.218315,0.0136466,15.9977,0
15,0,0,10.0228,0.000357215,-3.47866e-05,-0.274264,0.217914,0.0136215,15.9977,0
16,0,0,10.0221,0.000435664,-3.4512e-05,-0.253592,0.217745,0.013611,15.9977,0
17,0,0,10.0213,0.000489079,-3.51002e-05,-0.231321,0.217673,0.0136065,15.9977,0
18,0,0,10.0204,0.00052423,-3.60572e-05,-0.20759,0.217642,0.0136046,15.9977,0
19,0,0,10.0195,0.000543424,-4.10986e-05,-0.182567,0.217628,0.0136037,15.9977,0
20,0,0,10.0185,0.000538392,-4.30155e-05,-0.156473,0.21762,0.0136032,15.9977,0
21,0,0,10.0176,0.000517595,-4.39394e-05,-0.129411,0.217617,0.013603,15.9977,0
22,0,0,10.0167,0.000478077,-4.65806e-05,-0.101515,0.217615,0.0136029,15.9977,0
23,0,0,10.0159,0.000426579,-4.82554e-05,-0.0729326,0.217613,0.0136028,15.9977,0
