x,y,z,u,v,w,p,k,nut,omega,bm
0,0,0,10.0,2.73964e-08,-5.41993e-08,4.22967e-05,0.227158,0.0141994,15.9977,0
1,0,0,10.0,1.03798e-07,4.11104e-09,4.18098e-05,0.221754,0.0138616,15.9977,0
2,0,0,10.0,1.27219e-07,-6.47814e-08,4.26792e-05,0.219533,0.0137228,15.9977,0
3,0,0,10.0,1.70224e-07,-1.20971e-07,4.42841e-05,0.21862,0.0136657,15.9977,0
4,0,0,10.0,2.04433e-07,-1.68008e-07,4.64508e-05,0.218244,0.0136422,15.9977,0
5,0,0,10.0,2.34164e-07,-2.18571e-07,4.90542e-05,0.218088,0.0136324,15.9977,0
6,0,0,10.0,2.77334e-07,-2.86677e-07,5.19377e-05,0.218025,0.0136285,15.9977,0
7,0,0,10.0,3.29038e-07,-3.46638e-07,5.49675e-05,0.217999,0.0136268,15.9977,0
8,0,0,10.0,3.23786e-07,-3.77206e-07,5.81457e-05,0.217988,0.0136262,15.9977,0
9,0,0,10.0,3.61354e-07,-4.26519e-07,6.13942e-05,0.217982,0.0136258,15.9977,0
10,0,0,10.0,3.90887e-07,-4.73454e-07,6.4744e-05,0.217981,0.0136257,15.9977,0
11,0,0,10.0,4.03324e-07,-4.99852e-07,6.83013e-05,0.21798,0.0136257,15.9977,0
12,0,0,10.0,3.46337e-07,-5.05295e-07,7.2171e-05,0.21798,0.0136257,15.9977,0
13,0,0,10.0,3.47089e-07,-6.28439e-07,8.04337e-05,0.221701,0.0138583,15.9977,0
14,0,0,10.0,4.10152e-07,-6.34996e-07,8.41712e-05,0.219512,0.0137214,15.9977,0
15,0,0,10.0,4.51926e-07,-6.45066e-07,8.6609e-05,0.218611,0.0136652,15.9977,0
16,0,0,10.0,4.79442e-07,-6.97292e-07,8.69897e-05,0.218239,0.0136419,15.9977,0
17,0,0,10.0,4.71384e-07,-7.38148e-07,8.56499e-05,0.218087,0.0136324,15.9977,0
18,0,0,10.0,4.33307e-07,-7.65064e-07,8.27156e-05,0.218024,0.0136285,15.9977,0
19,0,0,10.0,3.76478e-07,-7.79022e-07,7.82871e-05,0.217998,0.0136268,15.9977,0
20,0,0,10.0,3.04642e-07,-7.80607e-07,7.22901e-05,0.217987,0.0136261,15.9977,0
21,0,0,10.0,2.92097e-07,-7.9106e-07,6.46019e-05,0.217983,0.0136259,15.9977,0
22,0,0,10.0,2.10809e-07,-7.97417e-07,5.50586e-05,0.217981,0.0136258,15.9977,0
23,0,0,10.0,1.58881e-07,-8.19364e-07,4.33967e-05,0.21798,0.0136257,15.9977,0
0,1,0,10.0,5.08473e-08,-4.54861e-08,4.19252e-05,0.227221,0.0142033,15.9977,0
1,1,0,10.0,1.93295e-07,6.8523e-08,4.15416e-05,0.22187,0.0138688,15.9977,0
2,1,0,10.0,2.5276e-07,9.08025e-09,4.23448e-05,0.219683,0.0137321,15.9977,0
3,1,0,10.0,3.15338e-07,-3.03937e-08,4.38549e-05,0.218787,0.0136761,15.9977,0
4,1,0,10.0,4.05546e-07,-7.4735e-08,4.59102e-05,0.21842,0.0136532,15.9977,0
5,1,0,10.0,4.87618e-07,-1.23838e-07,4.83899e-05,0.218269,0.0136437,15.9977,0
6,1,0,10.0,5.80037e-07,-1.69583e-07,5.11509e-05,0.218208,0.0136399,15.9977,0
7,1,0,10.0,7.03028e-07,-1.99997e-07,5.40987e-05,0.218182,0.0136383,15.9977,0
8,1,0,10.0,7.4565e-07,-2.49155e-07,5.71543e-05,0.218172,0.0136377,15.9977,0
9,1,0,10.0,8.21697e-07,-2.89595e-07,6.02877e-05,0.218167,0.0136374,15.9977,0
10,1,0,10.0,8.44641e-07,-3.20055e-07,6.35161e-05,0.218166,0.0136373,15.9977,0
11,1,0,10.0,8.35639e-07,-3.45552e-07,6.68894e-05,0.218165,0.0136373,15.9977,0
12,1,0,10.0,8.24338e-07,-3.80897e-07,7.0446e-05,0.218165,0.0136372,15.9977,0
13,1,0,10.0,8.59814e-07,-4.35244e-07,7.83801e-05,0.221818,0.0138656,15.9977,0
14,1,0,10.0,9.64776e-07,-4.36082e-07,8.16934e-05,0.219661,0.0137308,15.9977,0
15,1,0,10.0,1.11086e-06,-4.78939e-07,8.35437e-05,0.218779,0.0136756,15.9977,0
