x,y,z,u,v,w,p,k,nut,omega,bm
0,0,0,10.0002,-5.55836e-05,1.12551e-07,-0.0222762,0.227158,0.0141994,15.9977,0
1,0,0,9.99985,0.000176676,-1.86572e-06,-0.0219128,0.221754,0.0138616,15.9977,0
2,0,0,9.99948,0.000197955,4.44143e-06,-0.0214787,0.219533,0.0137228,15.9977,0
3,0,0,9.99905,0.000220679,7.92417e-06,-0.0209398,0.218619,0.0136656,15.9977,0
4,0,0,9.99861,0.000239473,8.12107e-06,-0.0203031,0.218242,0.0136421,15.9977,0
5,0,0,9.99816,0.000253595,8.50606e-06,-0.0195707,0.218087,0.0136324,15.9977,0
6,0,0,9.99768,0.000263811,9.01397e-06,-0.0187479,0.218022,0.0136283,15.9977,0
7,0,0,9.99719,0.000269589,9.76776e-06,-0.0178447,0.217995,0.0136266,15.9977,0
8,0,0,9.9967,0.000271345,1.01124e-05,-0.0168726,0.217918,0.0136218,15.9977,0
9,0,0,9.99621,0.000270824,8.73051e-06,-0.015846,0.227025,0.0141911,15.9977,0
10,0,0,9.9957,0.000271472,9.33424e-06,-0.0148168,0.221696,0.013858,15.9977,0
11,0,0,9.99521,0.000263965,1.1316e-05,-0.0137809,0.219506,0.013721,15.9977,0
12,0,0,9.99472,0.00025573,1.14306e-05,-0.0127074,0.218604,0.0136647,15.9977,0
13,0,0,9.99375,0.000242172,4.51785e-06,-0.0108665,0.221693,0.0138578,15.9977,0
14,0,0,9.99338,0.000226637,9.94067e-06,-0.0102997,0.219503,0.0137209,15.9977,0
15,0,0,9.99294,0.000212385,9.89794e-06,-0.00966472,0.218601,0.0136645,15.9977,0
16,0,0,9.99254,0.000198598,9.5426e-06,-0.00896833,0.218229,0.0136412,15.9977,0
17,0,0,9.99216,0.000184639,9.31731e-06,-0.00821909,0.218076,0.0136317,15.9977,0
18,0,0,9.9918,0.000171063,8.90574e-06,-0.00742356,0.218013,0.0136277,15.9977,0
19,0,0,9.99147,0.000156803,9.14074e-06,-0.00658841,0.217986,0.0136261,15.9977,0
20,0,0,9.99116,0.000142906,9.47883e-06,-0.00570689,0.217974,0.0136253,15.9977,0
21,0,0,9.99087,0.000129935,8.74313e-06,-0.00477615,0.217969,0.013625,15.9977,0
22,0,0,9.99061,0.000117246,8.33508e-06,-0.00380433,0.217967,0.0136249,15.9977,0
23,0,0,9.99038,0.000105762,7.87833e-06,-0.0027936,0.217966,0.0136248,15.9977,0
0,1,0,10.0,1.01071e-05,5.75991e-06,-0.022579,0.227221,0.0142033,15.9977,0
1,1,0,9.9998,0.0004584,8.3103e-06,-0.0221262,0.221871,0.0138689,15.9977,0
2,1,0,9.99947,0.000527311,2.00912e-05,-0.0216529,0.219683,0.0137321,15.9977,0
3,1,0,9.99907,0.000593953,2.57639e-05,-0.0210987,0.218787,0.0136761,15.9977,0
4,1,0,9.99865,0.000650148,2.81645e-05,-0.0204508,0.218419,0.0136531,15.9977,0
5,1,0,9.99822,0.000693857,3.00688e-05,-0.019707,0.218268,0.0136437,15.9977,0
6,1,0,9.99777,0.000725754,3.16554e-05,-0.0188738,0.218206,0.0136398,15.9977,0
7,1,0,9.9973,0.000745691,3.23888e-05,-0.0179583,0.21818,0.0136382,15.9977,0
8,1,0,9.99683,0.000755019,3.32188e-05,-0.0169716,0.218104,0.0136334,15.9977,0
9,1,0,9.99636,0.000757185,3.15972e-05,-0.0159309,0.22709,0.0141951,15.9977,0
10,1,0,9.99587,0.000761837,3.13858e-05,-0.0148845,0.221814,0.0138653,15.9977,0
11,1,0,9.9954,0.000746837,3.25484e-05,-0.0138313,0.219656,0.0137305,15.9977,0
12,1,0,9.99494,0.000727096,3.29513e-05,-0.012745,0.218772,0.0136752,15.9977,0
13,1,0,9.99397,0.000706904,2.17874e-05,-0.0108758,0.221811,0.0138652,15.9977,0
14,1,0,9.99362,0.000669078,2.73006e-05,-0.0102931,0.219653,0.0137303,15.9977,0
15,1,0,9.99319,0.000632395,2.6466e-05,-0.00964936,0.21877,0.013675,15.9977,0
16,1,0,9.99277,0.000595899,2.46635e-05,-0.00894787,0.218406,0.0136523,15.9977,0
17,1,0,9.99238,0.000559162,2.30754e-05,-0.00819432,0.218258,0.0136431,15.9977,0
