x,y,z,u,v,w,p,k,nut,omega,bm
0,0,0,10.0,-1.98229e-08,-1.65248e-07,0.000106627,0.227,0.0141895,15.9977,0
1,0,0,10.0,8.57723e-07,1.8779e-07,0.00010074,0.221489,0.013845,15.9977,0
2,0,0,10.0,7.30011e-07,-1.7926e-07,0.000102249,0.219206,0.0137023,15.9977,0
3,0,0,9.99999,6.9458e-07,-4.41367e-07,0.0001054,0.218259,0.0136431,15.9977,0
4,0,0,9.99999,5.82418e-07,-6.18118e-07,0.000108784,0.217866,0.0136186,15.9977,0
5,0,0,9.99999,6.74918e-07,-8.23794e-07,0.00011147,0.217702,0.0136083,15.9977,0
6,0,0,9.99999,7.30484e-07,-9.70049e-07,0.000113424,0.217634,0.0136041,15.9977,0
7,0,0,9.99999,7.27692e-07,-1.09903e-06,0.00011446,0.217606,0.0136023,15.9977,0
8,0,0,9.99999,7.14897e-07,-1.22663e-06,0.000114703,0.217594,0.0136016,15.9977,0
9,0,0,9.99999,6.03298e-07,-1.24815e-06,0.000115158,0.217589,0.0136012,15.9977,0
10,0,0,9.99999,6.7299e-07,-1.31047e-06,0.000116587,0.217587,0.0136011,15.9977,0
11,0,0,9.99999,6.86e-07,-1.30094e-06,0.00011794,0.217586,0.0136011,15.9977,0
12,0,0,9.99999,7.19816e-07,-1.34432e-06,0.000118297,0.217586,0.0136011,15.9977,0
13,0,0,9.99999,6.68717e-07,-1.36963e-06,0.000116334,0.217821,0.0136157,15.9977,0
14,0,0,9.99999,5.81124e-07,-1.33442e-06,0.000113303,0.217715,0.0136091,15.9977,0
15,0,0,9.99999,5.06415e-07,-1.29892e-06,0.000108706,0.217653,0.0136053,15.9977,0
16,0,0,10.0,4.78649e-07,-1.2395e-06,0.000103034,0.217618,0.013603,15.9977,0
17,0,0,10.0,4.07963e-07,-1.20847e-06,9.66554e-05,0.218054,0.0136303,15.9977,0
18,0,0,10.0,3.14652e-07,-7.09121e-07,8.8606e-05,0.217812,0.0136152,15.9977,0
19,0,0,10.0,3.28849e-07,-7.61556e-07,7.99681e-05,0.217693,0.0136078,15.9977,0
20,0,0,10.0,2.8407e-07,-7.93157e-07,7.12441e-05,0.217636,0.0136042,15.9977,0
21,0,0,10.0,2.50416e-07,-8.25096e-07,6.20883e-05,0.217609,0.0136025,15.9977,0
22,0,0,10.0,2.24738e-07,-8.28571e-07,5.21311e-05,0.217597,0.0136017,15.9977,0
23,0,0,10.0,1.28391e-07,-8.23544e-07,4.07875e-05,0.217591,0.0136014,15.9977,0
0,1,0,10.0,-7.39169e-08,-1.58034e-07,0.000100641,0.227064,0.0141935,15.9977,0
1,1,0,10.0,2.46708e-06,4.85653e-07,9.62853e-05,0.221608,0.0138525,15.9977,0
2,1,0,10.0,2.06673e-06,1.9045e-07,9.76642e-05,0.219359,0.0137119,15.9977,0
3,1,0,9.99999,1.87849e-06,-4.12317e-08,0.000100519,0.218431,0.0136539,15.9977,0
4,1,0,9.99999,1.79822e-06,-2.80709e-07,0.000103621,0.218047,0.0136299,15.9977,0
