x,y,z,u,v,w,p,k,nut,omega,bm
0,0,0,10.0,-1.46975e-07,-7.88052e-08,8.40086e-05,0.227158,0.0141994,15.9977,0
1,0,0,10.0,3.56911e-07,1.07546e-07,8.11759e-05,0.221754,0.0138616,15.9977,0
2,0,0,10.0,2.82357e-07,-7.00076e-08,8.30479e-05,0.219533,0.0137228,15.9977,0
3,0,0,10.0,1.60222e-07,-1.76407e-07,8.68117e-05,0.21862,0.0136657,15.9977,0
4,0,0,10.0,2.00855e-07,-3.36192e-07,9.14409e-05,0.218244,0.0136422,15.9977,0
5,0,0,10.0,2.78086e-07,-4.72819e-07,9.65112e-05,0.218088,0.0136324,15.9977,0
6,0,0,10.0,2.48725e-07,-5.34746e-07,0.000101903,0.218025,0.0136285,15.9977,0
7,0,0,10.0,3.00334e-07,-6.3174e-07,0.000107269,0.217998,0.0136268,15.9977,0
8,0,0,10.0,4.28566e-07,-6.78301e-07,0.000112716,0.217988,0.0136262,15.9977,0
9,0,0,10.0,4.33441e-07,-7.87944e-07,0.000117756,0.227028,0.0141912,15.9977,0
10,0,0,10.0,2.32731e-07,-9.72618e-07,0.000121424,0.221701,0.0138583,15.9977,0
11,0,0,10.0,1.94432e-07,-1.04918e-06,0.000123581,0.219512,0.0137214,15.9977,0
12,0,0,10.0,2.03181e-07,-1.09059e-06,0.000125353,0.218611,0.0136651,15.9977,0
13,0,0,10.0,2.40992e-07,-1.12566e-06,0.000127807,0.218087,0.0136324,15.9977,0
14,0,0,10.0,3.57187e-07,-1.14518e-06,0.000128775,0.218024,0.0136285,15.9977,0
15,0,0,10.0,3.43439e-07,-1.10639e-06,0.000128917,0.217998,0.0136268,15.9977,0
16,0,0,10.0,3.67373e-07,-1.1303e-06,0.000127338,0.217987,0.0136261,15.9977,0
17,0,0,10.0,3.11145e-07,-1.13488e-06,0.000124214,0.227029,0.0141913,15.9977,0
18,0,0,10.0,1.77705e-07,-1.0628e-06,0.000118939,0.221702,0.0138583,15.9977,0
19,0,0,10.0,1.75648e-07,-1.06322e-06,0.00011095,0.219512,0.0137215,15.9977,0
20,0,0,10.0,1.55857e-07,-1.06587e-06,0.000100846,0.21861,0.0136651,15.9977,0
21,0,0,10.0,1.27442e-07,-1.07082e-06,8.88189e-05,0.21824,0.0136419,15.9977,0
22,0,0,10.0,3.90835e-08,-1.06382e-06,7.49131e-05,0.218087,0.0136324,15.9977,0
23,0,0,10.0,-1.0524e-07,-1.04632e-06,5.87462e-05,0.218024,0.0136285,15.9977,0
0,1,0,10.0,-3.43931e-07,-4.01025e-08,7.95583e-05,0.227221,0.0142033,15.9977,0
1,1,0,10.0,1.575e-06,2.64029e-07,7.76358e-05,0.22187,0.0138688,15.9977,0
2,1,0,10.0,1.2139e-06,1.664e-07,7.9345e-05,0.219683,0.0137321,15.9977,0
3,1,0,10.0,9.99289e-07,6.34153e-08,8.26669e-05,0.218787,0.0136761,15.9977,0
4,1,0,10.0,1.08941e-06,-1.76407e-08,8.69281e-05,0.21842,0.0136532,15.9977,0
