x,y,z,u,v,w,p,k,nut,omega,bm
0,0,0,10.0,1.13142e-08,-3.22259e-08,3.31373e-05,0.227158,0.0141994,15.9977,0
1,0,0,10.0,9.40428e-08,1.66793e-08,3.27028e-05,0.221754,0.0138616,15.9977,0
2,0,0,10.0,1.01292e-07,-3.01619e-08,3.33572e-05,0.219533,0.0137228,15.9977,0
3,0,0,10.0,1.17787e-07,-6.88711e-08,3.46286e-05,0.21862,0.0136657,15.9977,0
4,0,0,10.0,1.36316e-07,-1.03673e-07,3.63949e-05,0.218244,0.0136422,15.9977,0
5,0,0,10.0,1.56482e-07,-1.37593e-07,3.86063e-05,0.218088,0.0136324,15.9977,0
6,0,0,10.0,1.79252e-07,-1.72556e-07,4.126e-05,0.218025,0.0136285,15.9977,0
7,0,0,10.0,2.03813e-07,-2.09207e-07,4.43905e-05,0.217998,0.0136268,15.9977,0
8,0,0,10.0,2.30422e-07,-2.56199e-07,4.80512e-05,0.217988,0.0136262,15.9977,0
9,0,0,10.0,2.50263e-07,-3.02103e-07,5.23149e-05,0.217982,0.0136258,15.9977,0
10,0,0,10.0,3.08766e-07,-3.59693e-07,5.70662e-05,0.217981,0.0136257,15.9977,0
11,0,0,10.0,3.29049e-07,-3.95549e-07,6.23896e-05,0.21798,0.0136257,15.9977,0
12,0,0,10.0,4.0017e-07,-4.46321e-07,6.79294e-05,0.21798,0.0136257,15.9977,0
13,0,0,10.0,4.22359e-07,-5.29778e-07,7.4067e-05,0.227028,0.0141912,15.9977,0
14,0,0,10.0,4.32428e-07,-7.05327e-07,8.64462e-05,0.219512,0.0137214,15.9977,0
15,0,0,10.0,3.94262e-07,-7.05069e-07,9.21684e-05,0.218611,0.0136651,15.9977,0
16,0,0,10.0,4.65806e-07,-7.79598e-07,9.63124e-05,0.218239,0.0136419,15.9977,0
17,0,0,10.0,4.90651e-07,-8.57992e-07,9.81921e-05,0.218087,0.0136324,15.9977,0
18,0,0,10.0,4.65294e-07,-9.22068e-07,9.79916e-05,0.218024,0.0136285,15.9977,0
19,0,0,10.0,3.52715e-07,-9.53282e-07,9.57582e-05,0.217998,0.0136268,15.9977,0
20,0,0,10.0,3.46562e-07,-1.0234e-06,9.1198e-05,0.217987,0.0136261,15.9977,0
21,0,0,10.0,3.57897e-07,-1.3032e-06,8.4159e-05,0.217983,0.0136259,15.9977,0
22,0,0,10.0,4.26481e-07,-1.1391e-06,7.48925e-05,0.217981,0.0136258,15.9977,0
23,0,0,10.0,3.55476e-07,-9.527e-07,6.18805e-05,0.21798,0.0136257,15.9977,0
0,1,0,10.0,2.10581e-08,-2.98806e-08,3.26469e-05,0.227221,0.0142033,15.9977,0
1,1,0,10.0,2.58086e-07,5.20726e-08,3.23164e-05,0.22187,0.0138688,15.9977,0
2,1,0,10.0,2.69261e-07,9.13611e-09,3.29322e-05,0.219683,0.0137321,15.9977,0
3,1,0,10.0,3.03714e-07,-2.39945e-08,3.41349e-05,0.218787,0.0136761,15.9977,0
4,1,0,10.0,3.4757e-07,-5.2989e-08,3.58199e-05,0.21842,0.0136532,15.9977,0
5,1,0,10.0,3.98968e-07,-8.10533e-08,3.79379e-05,0.218269,0.0136437,15.9977,0
6,1,0,10.0,4.57686e-07,-1.08973e-07,4.04803e-05,0.218208,0.0136399,15.9977,0
7,1,0,10.0,5.1792e-07,-1.3743e-07,4.34704e-05,0.218182,0.0136383,15.9977,0
8,1,0,10.0,5.90494e-07,-1.75434e-07,4.69503e-05,0.218172,0.0136377,15.9977,0
9,1,0,10.0,6.76057e-07,-2.05065e-07,5.09669e-05,0.218167,0.0136374,15.9977,0
10,1,0,10.0,8.05085e-07,-2.3216e-07,5.54694e-05,0.218166,0.0136373,15.9977,0
11,1,0,10.0,8.56284e-07,-2.52594e-07,6.04236e-05,0.218165,0.0136373,15.9977,0
12,1,0,10.0,1.07068e-06,-2.74929e-07,6.56784e-05,0.218165,0.0136372,15.9977,0
13,1,0,10.0,1.11043e-06,-3.28995e-07,7.1323e-05,0.227092,0.0141953,15.9977,0
14,1,0,10.0,1.1337e-06,-4.39582e-07,8.27014e-05,0.219661,0.0137308,15.9977,0
15,1,0,10.0,1.17767e-06,-4.68166e-07,8.7679e-05,0.218779,0.0136756,15.9977,0
16,1,0,10.0,1.33595e-06,-4.95297e-07,9.13014e-05,0.218416,0.0136529,15.9977,0
17,1,0,10.0,1.37501e-06,-5.45921e-07,9.2902e-05,0.218268,0.0136437,15.9977,0
18,1,0,10.0,1.32045e-06,-6.16314e-07,9.25403e-05,0.218207,0.0136399,15.9977,0
19,1,0,10.0,1.21921e-06,-7.11151e-07,9.01913e-05,0.218182,0.0136383,15.9977,0
20,1,0,10.0,1.09713e-06,-7.867e-07,8.57301e-05,0.218171,0.0136376,15.9977,0
21,1,0,10.0,1.00015e-06,-8.60516e-07,7.89437e-05,0.218167,0.0136374,15.9977,0
22,1,0,10.0,1.05496e-06,-1.16931e-06,6.94619e-05,0.218166,0.0136373,15.9977,0
23,1,0,10.0,8.64379e-07,-1.05049e-06,5.69077e-05,0.218165,0.0136373,15.9977,0
0,2,0,10.0,2.29795e-08,-3.22553e-08,3.22364e-05,0.227221,0.0142034,15.9977,0
1,2,0,10.0,2.60747e-07,4.60759e-08,3.19421e-05,0.221871,0.0138689,15.9977,0
2,2,0,10.0,2.68971e-07,2.28107e-09,3.25374e-05,0.219684,0.0137322,15.9977,0
3,2,0,10.0,2.95529e-07,-3.16377e-08,3.36962e-05,0.218789,0.0136762,15.9977,0
4,2,0,10.0,3.27476e-07,-6.14793e-08,3.53209e-05,0.218422,0.0136533,15.9977,0
5,2,0,10.0,3.66145e-07,-9.01063e-08,3.73627e-05,0.21827,0.0136438,15.9977,0
6,2,0,10.0,4.08529e-07,-1.19152e-07,3.9808e-05,0.218209,0.01364,15.9977,0
7,2,0,10.0,4.46216e-07,-1.513e-07,4.26711e-05,0.218184,0.0136384,15.9977,0
8,2,0,10.0,4.73172e-07,-1.91869e-07,4.59843e-05,0.218174,0.0136378,15.9977,0
9,2,0,10.0,4.8411e-07,-2.27253e-07,4.97832e-05,0.218168,0.0136375,15.9977,0
10,2,0,10.0,5.07516e-07,-2.50599e-07,5.40331e-05,0.218167,0.0136374,15.9977,0
11,2,0,10.0,5.48772e-07,-2.87065e-07,5.86507e-05,0.218167,0.0136374,15.9977,0
12,2,0,10.0,6.31652e-07,-2.78572e-07,6.36006e-05,0.218166,0.0136373,15.9977,0
13,2,0,10.0,5.612e-07,-3.37838e-07,6.87591e-05,0.227092,0.0141953,15.9977,0
14,2,0,10.0,3.42754e-07,-4.2599e-07,7.89335e-05,0.219663,0.0137309,15.9977,0
15,2,0,10.0,3.84285e-07,-4.80401e-07,8.32945e-05,0.21878,0.0136757,15.9977,0
16,2,0,10.0,4.17396e-07,-5.00566e-07,8.64064e-05,0.218417,0.013653,15.9977,0
17,2,0,10.0,4.11074e-07,-5.703e-07,8.76345e-05,0.218269,0.0136438,15.9977,0
18,2,0,10.0,3.70713e-07,-6.43027e-07,8.70046e-05,0.218209,0.01364,15.9977,0
19,2,0,10.0,2.77454e-07,-7.41701e-07,8.4523e-05,0.218184,0.0136384,15.9977,0
20,2,0,10.0,1.78871e-07,-7.89424e-07,8.00907e-05,0.218173,0.0136377,15.9977,0
21,2,0,10.0,3.71142e-08,-8.73916e-07,7.34932e-05,0.218169,0.0136375,15.9977,0
22,2,0,10.0,-1.45362e-07,-9.36138e-07,6.4305e-05,0.218167,0.0136374,15.9977,0
23,2,0,10.0,-4.00491e-07,-1.19129e-06,5.20648e-05,0.218167,0.0136374,15.9977,0
0,3,0,10.0,3.97683e-08,-3.29831e-08,3.18605e-05,0.227221,0.0142034,15.9977,0
1,3,0,10.0,2.7506e-07,4.71005e-08,3.15856e-05,0.221871,0.0138689,15.9977,0
2,3,0,10.0,2.98062e-07,2.34526e-09,3.21658e-05,0.219684,0.0137322,15.9977,0
3,3,0,10.0,3.24983e-07,-3.16611e-08,3.32915e-05,0.218789,0.0136762,15.9977,0
4,3,0,10.0,3.53336e-07,-6.1812e-08,3.4867e-05,0.218422,0.0136533,15.9977,0
5,3,0,10.0,3.85852e-07,-9.09192e-08,3.68416e-05,0.21827,0.0136438,15.9977,0
6,3,0,10.0,4.2405e-07,-1.20546e-07,3.91965e-05,0.218209,0.01364,15.9977,0
7,3,0,10.0,4.63249e-07,-1.53128e-07,4.19377e-05,0.218184,0.0136384,15.9977,0
8,3,0,10.0,4.72872e-07,-2.00843e-07,4.50864e-05,0.218174,0.0136378,15.9977,0
9,3,0,10.0,4.50379e-07,-2.44719e-07,4.86654e-05,0.218168,0.0136375,15.9977,0
10,3,0,10.0,4.29547e-07,-2.90607e-07,5.26446e-05,0.218167,0.0136374,15.9977,0
11,3,0,10.0,4.62624e-07,-3.20111e-07,5.69561e-05,0.218167,0.0136374,15.9977,0
12,3,0,10.0,3.9044e-07,-3.37806e-07,6.14968e-05,0.218166,0.0136373,15.9977,0
13,3,0,10.0,2.90218e-07,-3.90394e-07,6.61737e-05,0.227092,0.0141953,15.9977,0
14,3,0,10.0,-1.0119e-08,-5.50543e-07,7.5071e-05,0.219663,0.0137309,15.9977,0
15,3,0,10.0,5.04096e-09,-6.12747e-07,7.88516e-05,0.21878,0.0136757,15.9977,0
16,3,0,10.0,2.27889e-08,-6.71818e-07,8.14589e-05,0.218417,0.013653,15.9977,0
17,3,0,10.0,1.67628e-08,-7.34873e-07,8.22846e-05,0.21827,0.0136438,15.9977,0
18,3,0,10.0,-2.54884e-08,-8.3174e-07,8.13859e-05,0.218209,0.01364,15.9977,0
19,3,0,10.0,-1.0684e-07,-8.85482e-07,7.87648e-05,0.218184,0.0136384,15.9977,0
20,3,0,10.0,-2.10796e-07,-9.46603e-07,7.43774e-05,0.218173,0.0136377,15.9977,0
21,3,0,10.0,-3.80414e-07,-9.74999e-07,6.79485e-05,0.218169,0.0136375,15.9977,0
22,3,0,10.0,-6.25981e-07,-1.05413e-06,5.9115e-05,0.218167,0.0136374,15.9977,0
23,3,0,10.0,-1.06955e-06,-1.11873e-06,4.73789e-05,0.218167,0.0136374,15.9977,0
0,4,0,10.0,6.5673e-08,-3.42197e-08,3.15896e-05,0.227221,0.0142034,15.9977,0
1,4,0,10.0,2.71004e-07,4.80234e-08,3.13103e-05,0.221871,0.0138689,15.9977,0
2,4,0,10.0,3.16216e-07,1.9849e-09,3.18813e-05,0.219684,0.0137322,15.9977,0
3,4,0,10.0,3.49541e-07,-3.33092e-08,3.29885e-05,0.218789,0.0136762,15.9977,0
4,4,0,10.0,3.75972e-07,-6.45307e-08,3.4532e-05,0.218422,0.0136533,15.9977,0
5,4,0,10.0,4.03866e-07,-9.44578e-08,3.64561e-05,0.21827,0.0136438,15.9977,0
6,4,0,10.0,4.36649e-07,-1.24326e-07,3.87376e-05,0.218209,0.01364,15.9977,0
7,4,0,10.0,4.68522e-07,-1.55493e-07,4.13762e-05,0.218184,0.0136384,15.9977,0
8,4,0,10.0,4.86603e-07,-2.00711e-07,4.43805e-05,0.218174,0.0136378,15.9977,0
9,4,0,10.0,4.54837e-07,-2.53678e-07,4.77577e-05,0.218168,0.0136375,15.9977,0
10,4,0,10.0,4.23336e-07,-2.9167e-07,5.14779e-05,0.218167,0.0136374,15.9977,0
11,4,0,10.0,3.53413e-07,-3.2913e-07,5.54566e-05,0.218167,0.0136374,15.9977,0
12,4,0,10.0,2.66132e-07,-3.51164e-07,5.95776e-05,0.218166,0.0136373,15.9977,0
13,4,0,10.0,6.36102e-08,-4.0642e-07,6.37417e-05,0.227092,0.0141953,15.9977,0
14,4,0,10.0,-2.29693e-07,-5.94497e-07,7.1494e-05,0.219663,0.0137309,15.9977,0
15,4,0,10.0,-2.27283e-07,-6.44165e-07,7.47478e-05,0.21878,0.0136757,15.9977,0
16,4,0,10.0,-1.82768e-07,-7.04604e-07,7.68505e-05,0.218417,0.013653,15.9977,0
17,4,0,10.0,-1.76893e-07,-7.76401e-07,7.72875e-05,0.218269,0.0136438,15.9977,0
18,4,0,10.0,-2.07836e-07,-8.3545e-07,7.61332e-05,0.218209,0.01364,15.9977,0
19,4,0,10.0,-2.76321e-07,-8.94173e-07,7.34338e-05,0.218184,0.0136384,15.9977,0
20,4,0,10.0,-3.97665e-07,-9.27849e-07,6.90788e-05,0.218173,0.0136377,15.9977,0
21,4,0,10.0,-5.82658e-07,-9.76936e-07,6.28319e-05,0.218169,0.0136375,15.9977,0
22,4,0,10.0,-8.78429e-07,-1.01833e-06,5.43524e-05,0.218167,0.0136374,15.9977,0
23,4,0,10.0,-1.34002e-06,-1.08565e-06,4.32535e-05,0.218167,0.0136374,15.9977,0
0,5,0,10.0,1.01388e-07,-5.35123e-08,3.15377e-05,0.227221,0.0142034,15.9977,0
1,5,0,10.0,2.72892e-07,2.56916e-08,3.11794e-05,0.221871,0.0138689,15.9977,0
