x,y,z,u,v,w,p,k,nut,omega,bm
0,0,0,10.0,-5.74712e-10,-2.55077e-08,1.4192e-05,0.227158,0.0141994,15.9977,0
1,0,0,10.0,7.16811e-08,1.17746e-08,1.37891e-05,0.221754,0.0138616,15.9977,0
2,0,0,10.0,8.18652e-08,-3.05283e-08,1.42807e-05,0.219533,0.0137228,15.9977,0
3,0,0,10.0,6.7993e-08,-5.5011e-08,1.52679e-05,0.21862,0.0136657,15.9977,0
4,0,0,10.0,9.14543e-08,-8.74006e-08,1.65752e-05,0.218244,0.0136422,15.9977,0
5,0,0,10.0,1.0772e-07,-1.1081e-07,1.81319e-05,0.218088,0.0136324,15.9977,0
6,0,0,10.0,1.02779e-07,-1.3132e-07,1.98584e-05,0.218025,0.0136285,15.9977,0
7,0,0,10.0,1.22262e-07,-1.53669e-07,2.16596e-05,0.217998,0.0136268,15.9977,0
8,0,0,10.0,9.72184e-08,-1.68587e-07,2.35324e-05,0.217988,0.0136262,15.9977,0
9,0,0,10.0,1.06178e-07,-2.12283e-07,2.53908e-05,0.227028,0.0141912,15.9977,0
10,0,0,10.0,8.80657e-08,-2.40957e-07,2.7158e-05,0.221701,0.0138583,15.9977,0
11,0,0,10.0,1.02771e-07,-2.63012e-07,2.86713e-05,0.219512,0.0137214,15.9977,0
12,0,0,10.0,8.6102e-08,-2.72896e-07,2.99581e-05,0.218611,0.0136651,15.9977,0
13,0,0,10.0,1.11559e-07,-3.26796e-07,3.1642e-05,0.218087,0.0136324,15.9977,0
14,0,0,10.0,1.32935e-07,-3.50631e-07,3.20055e-05,0.218024,0.0136285,15.9977,0
15,0,0,10.0,1.2686e-07,-3.6144e-07,3.20891e-05,0.217998,0.0136268,15.9977,0
16,0,0,10.0,1.42329e-07,-3.82167e-07,3.18857e-05,0.217987,0.0136261,15.9977,0
17,0,0,10.0,1.29921e-07,-3.90622e-07,3.14503e-05,0.227029,0.0141913,15.9977,0
18,0,0,10.0,9.8875e-08,-4.14359e-07,3.07097e-05,0.221702,0.0138583,15.9977,0
19,0,0,10.0,8.53892e-08,-4.07922e-07,2.93733e-05,0.219512,0.0137215,15.9977,0
20,0,0,10.0,8.72302e-08,-4.12269e-07,2.74142e-05,0.21861,0.0136651,15.9977,0
21,0,0,10.0,9.10375e-08,-4.18363e-07,2.48142e-05,0.21824,0.0136419,15.9977,0
22,0,0,10.0,6.63e-08,-4.20041e-07,2.14844e-05,0.218087,0.0136324,15.9977,0
23,0,0,10.0,2.42707e-08,-4.22689e-07,1.72687e-05,0.218024,0.0136285,15.9977,0
