x,y,z,u,v,w,p,k,nut,omega,bm
0,0,0,10.0,-2.78347e-08,-2.09625e-07,0.00012754,0.227158,0.0141994,15.9977,0
1,0,0,10.0,9.51137e-07,1.38932e-07,0.000120636,0.221754,0.0138616,15.9977,0
2,0,0,10.0,8.44669e-07,-2.48418e-07,0.000121469,0.219533,0.0137228,15.9977,0
3,0,0,10.0,7.52977e-07,-5.1305e-07,0.000123712,0.21862,0.0136657,15.9977,0
4,0,0,9.99999,6.86257e-07,-7.39288e-07,0.000125732,0.218244,0.0136422,15.9977,0
5,0,0,9.99999,6.59458e-07,-9.08231e-07,0.000126978,0.218088,0.0136324,15.9977,0
6,0,0,9.99999,5.88988e-07,-1.0206e-06,0.000127354,0.218025,0.0136285,15.9977,0
7,0,0,9.99999,6.69864e-07,-1.12617e-06,0.000126648,0.217998,0.0136268,15.9977,0
8,0,0,9.99999,6.19783e-07,-1.16196e-06,0.000125197,0.217988,0.0136262,15.9977,0
9,0,0,9.99999,5.54211e-07,-1.1829e-06,0.000122876,0.217982,0.0136258,15.9977,0
10,0,0,9.99999,5.78384e-07,-1.21372e-06,0.000119794,0.217981,0.0136257,15.9977,0
11,0,0,9.99999,5.1391e-07,-1.21052e-06,0.000116249,0.21798,0.0136257,15.9977,0
12,0,0,9.99999,5.3822e-07,-1.20894e-06,0.000112352,0.21798,0.0136257,15.9977,0
13,0,0,9.99999,4.69413e-07,-1.1632e-06,0.000108364,0.217979,0.0136256,15.9977,0
14,0,0,9.99999,3.99696e-07,-1.01932e-06,9.92213e-05,0.221702,0.0138583,15.9977,0
15,0,0,9.99999,3.16618e-07,-9.60676e-07,9.36392e-05,0.219512,0.0137214,15.9977,0
16,0,0,9.99999,3.3099e-07,-9.3455e-07,8.75184e-05,0.218611,0.0136651,15.9977,0
17,0,0,9.99999,2.86456e-07,-8.95375e-07,8.09475e-05,0.21824,0.0136419,15.9977,0
18,0,0,9.99999,2.46202e-07,-8.52591e-07,7.39162e-05,0.218087,0.0136324,15.9977,0
19,0,0,9.99999,2.31522e-07,-8.17965e-07,6.64453e-05,0.218024,0.0136284,15.9977,0
20,0,0,10.0,2.06951e-07,-7.66532e-07,5.85437e-05,0.217998,0.0136268,15.9977,0
21,0,0,10.0,1.75866e-07,-7.26634e-07,5.02022e-05,0.217987,0.0136261,15.9977,0
22,0,0,10.0,1.38334e-07,-6.90516e-07,4.13285e-05,0.217983,0.0136259,15.9977,0
23,0,0,10.0,1.0004e-07,-6.62476e-07,3.16577e-05,0.217981,0.0136257,15.9977,0
0,1,0,10.0,-1.2216e-07,-1.92304e-07,0.000120845,0.227221,0.0142033,15.9977,0
1,1,0,10.0,2.71627e-06,4.7815e-07,0.000115658,0.22187,0.0138688,15.9977,0
2,1,0,10.0,2.31291e-06,1.67154e-07,0.000116372,0.219683,0.0137321,15.9977,0
3,1,0,10.0,2.09238e-06,-8.55701e-08,0.000118186,0.218787,0.0136761,15.9977,0
4,1,0,10.0,2.0046e-06,-2.90559e-07,0.000119858,0.21842,0.0136532,15.9977,0
5,1,0,9.99999,1.93087e-06,-4.53202e-07,0.000120909,0.218269,0.0136437,15.9977,0
6,1,0,9.99999,1.8396e-06,-5.83724e-07,0.000121192,0.218208,0.0136399,15.9977,0
7,1,0,9.99999,1.75663e-06,-6.53456e-07,0.000120676,0.218182,0.0136383,15.9977,0
8,1,0,10.0,1.68783e-06,-7.35918e-07,0.000119336,0.218172,0.0136377,15.9977,0
9,1,0,10.0,1.62236e-06,-8.03253e-07,0.000117223,0.218167,0.0136374,15.9977,0
10,1,0,10.0,1.57325e-06,-8.59782e-07,0.000114466,0.218166,0.0136373,15.9977,0
11,1,0,10.0,1.51863e-06,-9.14998e-07,0.000111229,0.218165,0.0136373,15.9977,0
12,1,0,10.0,1.46798e-06,-9.19308e-07,0.000107727,0.218165,0.0136372,15.9977,0
