x,y,z,u,v,w,p,k,nut,omega,bm
0,0,0,10.0454,-0.00642062,0.00143228,4.03227,0.226747,0.0137819,16.4525,0
1,0,0,9.90104,0.0541615,0.0135626,4.12607,0.220721,0.0134989,16.351,0
2,0,0,9.71504,0.0595134,0.017017,4.37937,0.217821,0.0133328,16.3371,0
3,0,0,9.48406,0.067738,0.021202,4.81585,0.216331,0.0131571,16.4421,0
4,0,0,9.20797,0.0770059,0.0243308,5.45817,0.215363,0.0128201,16.7989,0
5,0,0,8.87221,0.0823215,0.0248771,6.33303,0.214331,0.0120282,17.819,0
6,0,0,8.47414,0.0635954,0.0217032,7.4753,0.212691,0.0100293,20.3882,0
7,0,0,7.77339,-0.0101407,0.0198631,8.92579,0.210268,0.0078979,26.6233,0
8,0,0,8.03596,-0.367187,0.235961,11.9912,0.245387,0.0210402,4.16755,0
9,0,0,8.72906,-1.02846,0.338351,12.5323,0.250315,0.0128649,3.74423,0
10,0,0,9.77529,-0.0341481,0.00621577,3.20204,0.244101,0.0523291,2.13764,0
11,0,0,9.34811,-0.0972751,0.0238348,2.39181,0.242052,0.0826798,2.12317,0
12,0,0,9.00943,-0.0404819,-0.0605123,2.08188,0.239587,0.104522,2.29222,0
13,0,0,8.99937,-0.0910249,-0.0330392,2.76492,0.239443,0.0922258,2.59627,0
14,0,0,9.1085,-0.0628759,-0.0314827,3.55085,0.238458,0.0836601,2.85032,0
15,0,0,9.19294,0.00369307,-0.0620574,4.15105,0.237492,0.0639426,3.71415,0
16,0,0,8.78365,0.462721,-0.128115,5.10615,0.244098,0.0199635,2.39851,0
17,0,0,6.95462,0.119968,-0.187841,9.40984,0.243179,0.0610769,2.59494,0
18,0,0,7.42688,0.0399902,-0.0939959,10.7433,0.240446,0.0705959,2.57728,0
19,0,0,6.06024,0.0296083,0.0830039,16.2295,0.242491,0.0541961,3.01561,0
20,0,0,5.89029,-0.00159264,0.0650043,16.8036,0.241064,0.0747217,2.99873,0
21,0,0,6.34623,-0.435211,0.117463,19.8398,0.247276,0.00972707,3.11117,0
22,0,0,11.6867,-0.266202,0.0260518,4.34679,0.242338,0.0116983,3.90384,0
23,0,0,11.0077,-0.338235,0.114691,-12.4395,0.240917,0.0461344,2.17296,0
0,1,0,10.0252,0.0014353,0.000471925,3.89519,0.226063,0.0130375,17.3395,0
1,1,0,9.8815,0.160144,0.0146428,4.00897,0.219923,0.0128324,17.1381,0
2,1,0,9.70831,0.174652,0.0171054,4.26087,0.21712,0.0127022,17.0931,0
3,1,0,9.47966,0.1982,0.0217483,4.69366,0.215717,0.0125292,17.2172,0
4,1,0,9.20065,0.227492,0.0258399,5.33483,0.21482,0.0122294,17.5658,0
5,1,0,8.83805,0.250909,0.0284182,6.22793,0.213808,0.0115362,18.5337,0
6,1,0,8.34535,0.234308,0.0277316,7.46023,0.212169,0.00802167,21.0202,0
7,1,0,7.16109,0.100991,0.0322557,9.20731,0.210732,0.00558424,27.1998,0
8,1,0,4.84711,-1.11944,0.281667,14.5548,0.250127,0.0142393,5.04427,0
9,1,0,9.4886,-3.99244,0.483055,14.0165,0.247488,0.00527398,2.47746,0
