x,y,z,u,v,w,p,k,nut,omega,bm
0,0,0,,,,,,,,1
1,0,0,,,,,,,,1
2,0,0,,,,,,,,1
3,0,0,,,,,,,,1
4,0,0,-0.496723,-0.00218496,0.20491,89.9774,0.249626,0.028345,8.80671,0
5,0,0,0.242378,-0.14026,-0.156213,90.5894,0.294649,0.0354678,3.7884,0
6,0,0,-0.402191,-0.0680341,-0.183785,92.2137,0.426224,0.0135679,31.4141,0
7,0,0,-0.60529,-0.133598,-0.170886,93.2053,0.436687,0.0140792,31.0164,0
8,0,0,0.270103,-0.0137046,-0.199522,94.7033,0.239191,0.0675291,3.54204,0
9,0,0,0.803838,0.0369702,-0.453966,95.0426,0.349758,0.00901867,38.7815,0
10,0,0,,,,,,,,1
11,0,0,,,,,,,,1
12,0,0,,,,,,,,1
13,0,0,,,,,,,,1
14,0,0,-0.655619,0.157847,-0.271546,16.9352,0.291709,0.0299591,3.70503,0
15,0,0,-0.564066,0.275588,-0.709656,17.8871,0.279579,0.030273,3.13527,0
16,0,0,-0.0997791,0.0494831,-0.44396,18.5022,0.252297,0.033302,5.64365,0
17,0,0,,,,,,,,1
18,0,0,,,,,,,,1
19,0,0,,,,,,,,1
20,0,0,,,,,,,,1
21,0,0,,,,,,,,1
22,0,0,,,,,,,,1
23,0,0,0.107386,-0.0563195,0.028485,16.6277,0.244611,0.0244683,9.99704,0
0,1,0,,,,,,,,1
1,1,0,,,,,,,,1
2,1,0,,,,,,,,1
3,1,0,-0.803197,-0.083742,1.02403,87.5365,0.276123,0.0132497,7.02342,0
4,1,0,-1.23542,-0.0376962,0.342153,88.9077,0.255709,0.0434128,3.94333,0
5,1,0,-0.324848,-0.229533,0.0451483,90.4837,0.297881,0.0297571,4.49852,0
6,1,0,-0.770549,-0.103829,-0.469977,92.0859,0.424365,0.0109706,29.5171,0
7,1,0,-0.802947,-0.257579,-0.430327,93.2117,0.431771,0.00934083,30.1906,0
8,1,0,-0.677888,0.0287368,-0.227665,94.6854,0.230913,0.0469028,4.92322,0
9,1,0,-0.402411,0.12905,-0.286063,94.9977,0.229985,0.0185904,12.3711,0
10,1,0,,,,,,,,1
11,1,0,,,,,,,,1
12,1,0,,,,,,,,1
13,1,0,,,,,,,,1
14,1,0,-1.57244,1.48564,0.54987,16.5329,0.290414,0.0211621,3.10038,0
15,1,0,-1.26478,1.36641,-0.40023,17.4406,0.258671,0.0336135,2.4596,0
16,1,0,-0.336748,0.860997,-0.322178,18.1187,0.253042,0.0239623,4.33543,0
17,1,0,,,,,,,,1
18,1,0,,,,,,,,1
19,1,0,,,,,,,,1
20,1,0,,,,,,,,1
21,1,0,,,,,,,,1
22,1,0,,,,,,,,1
23,1,0,-1.6095,0.175501,0.448513,16.4517,0.274021,0.0424042,4.2067,0
0,2,0,,,,,,,,1
1,2,0,,,,,,,,1
2,2,0,,,,,,,,1
3,2,0,-2.0026,0.424166,1.65354,88.0082,0.252475,0.055966,4.51123,0
4,2,0,-1.75543,0.41037,0.398404,88.5557,0.258217,0.0425222,3.49474,0
5,2,0,-0.977488,-0.169272,-0.578387,90.8298,0.439284,0.010634,31.2019,0
