x,y,z,u,v,w,p,k,nut,omega,bm
0,0,0,9.99734,0.000649459,-7.18335e-06,1.8364,0.227,0.0141895,15.9977,0
1,0,0,10.0052,-0.00449806,7.69652e-05,1.82887,0.221495,0.0138454,15.9977,0
2,0,0,10.0145,-0.00478864,-2.66521e-05,1.81469,0.219226,0.0137036,15.9977,0
3,0,0,10.0247,-0.00502072,-6.67069e-05,1.79275,0.218295,0.0136454,15.9977,0
4,0,0,10.0347,-0.00513731,-6.55464e-05,1.76342,0.217917,0.0136217,15.9977,0
5,0,0,10.0446,-0.00513752,-8.06054e-05,1.72719,0.21777,0.0136125,15.9977,0
6,0,0,10.0543,-0.00503857,-9.86918e-05,1.68468,0.217718,0.0136093,15.9977,0
7,0,0,10.0638,-0.00487879,-0.000116665,1.63654,0.217704,0.0136085,15.9977,0
8,0,0,10.0731,-0.00468404,-0.000130372,1.58338,0.217707,0.0136086,15.9977,0
9,0,0,10.082,-0.00446934,-0.000142445,1.52579,0.217717,0.0136093,15.9977,0
10,0,0,10.0906,-0.00428393,-0.000143613,1.46419,0.21773,0.01361,15.9977,0
11,0,0,10.0989,-0.00410491,-0.000151028,1.39889,0.217742,0.0136108,15.9977,0
12,0,0,10.1071,-0.00394287,-0.000150576,1.33,0.217754,0.0136116,15.9977,0
13,0,0,10.115,-0.0037968,-0.000147655,1.25766,0.217813,0.0136152,15.9977,0
14,0,0,10.1302,-0.00354421,-0.000131957,1.10305,0.221704,0.0138585,15.9977,0
15,0,0,10.1375,-0.00342246,-0.000128717,1.02089,0.21945,0.0137176,15.9977,0
16,0,0,10.1445,-0.0032941,-0.00012787,0.935595,0.218509,0.0136587,15.9977,0
17,0,0,10.1514,-0.00316174,-0.000128873,0.847181,0.218121,0.0136345,15.9977,0
18,0,0,10.158,-0.00301526,-0.00012904,0.755749,0.217964,0.0136247,15.9977,0
19,0,0,10.1642,-0.00284836,-0.000131303,0.661469,0.217904,0.0136209,15.9977,0
20,0,0,10.1701,-0.00266118,-0.000134026,0.564569,0.217883,0.0136196,15.9977,0
21,0,0,10.1755,-0.00244979,-0.00013714,0.465342,0.21788,0.0136195,15.9977,0
22,0,0,10.1805,-0.00221849,-0.000138699,0.364113,0.217884,0.0136197,15.9977,0
23,0,0,10.1849,-0.00196951,-0.000139642,0.261335,0.21789,0.0136201,15.9977,0
0,1,0,9.9995,-0.00109431,-0.000111999,1.84658,0.227066,0.0141936,15.9977,0
1,1,0,10.0068,-0.0139943,-0.000116523,1.83769,0.221623,0.0138534,15.9977,0
2,1,0,10.0167,-0.0148824,-0.000321672,1.82265,0.219393,0.013714,15.9977,0
3,1,0,10.0278,-0.0154752,-0.000412226,1.80007,0.218483,0.0136572,15.9977,0
4,1,0,10.0386,-0.0156903,-0.000433617,1.7701,0.218118,0.0136343,15.9977,0
5,1,0,10.0491,-0.0155607,-0.000453882,1.73318,0.217976,0.0136255,15.9977,0
6,1,0,10.0594,-0.0151683,-0.000470616,1.68997,0.217927,0.0136223,15.9977,0
7,1,0,10.0693,-0.0146326,-0.000470219,1.64116,0.217915,0.0136216,15.9977,0
8,1,0,10.0788,-0.014018,-0.000466116,1.58743,0.217919,0.0136219,15.9977,0
9,1,0,10.0879,-0.0134202,-0.000439212,1.52935,0.217929,0.0136225,15.9977,0
10,1,0,10.0968,-0.0129071,-0.000419718,1.46745,0.217941,0.0136232,15.9977,0
11,1,0,10.1054,-0.0124485,-0.000401231,1.40193,0.217953,0.013624,15.9977,0
12,1,0,10.1139,-0.0120462,-0.00038118,1.33289,0.217965,0.0136248,15.9977,0
13,1,0,10.1221,-0.0116995,-0.000359334,1.26045,0.218023,0.0136284,15.9977,0
14,1,0,10.1382,-0.0111133,-0.000321106,1.10568,0.221842,0.0138671,15.9977,0
15,1,0,10.146,-0.0108192,-0.000312675,1.02342,0.219623,0.0137284,15.9977,0
16,1,0,10.1536,-0.010483,-0.000312013,0.937995,0.218702,0.0136708,15.9977,0
17,1,0,10.161,-0.0101163,-0.000307425,0.849444,0.218324,0.0136472,15.9977,0
18,1,0,10.1682,-0.00968931,-0.000302631,0.757838,0.218172,0.0136377,15.9977,0
19,1,0,10.175,-0.00918823,-0.00029973,0.663339,0.218115,0.0136341,15.9977,0
20,1,0,10.1814,-0.00861208,-0.000297668,0.566187,0.218095,0.0136329,15.9977,0
21,1,0,10.1874,-0.00795472,-0.000294329,0.466672,0.218093,0.0136328,15.9977,0
22,1,0,10.1928,-0.00723677,-0.000284308,0.365137,0.218098,0.013633,15.9977,0
23,1,0,10.1977,-0.00644166,-0.00026281,0.262049,0.218103,0.0136334,15.9977,0
0,2,0,10.0002,-0.00363666,2.94159e-05,1.86284,0.227068,0.0141937,15.9977,0
1,2,0,10.007,-0.0231348,0.000107298,1.85398,0.221633,0.013854,15.9977,0
2,2,0,10.0177,-0.0249955,-6.40674e-06,1.83797,0.219409,0.013715,15.9977,0
3,2,0,10.029,-0.0260208,-3.88719e-05,1.81423,0.218502,0.0136583,15.9977,0
4,2,0,10.04,-0.0262907,-2.98226e-05,1.78292,0.218139,0.0136356,15.9977,0
5,2,0,10.0507,-0.0259488,-2.98874e-05,1.74453,0.217998,0.0136268,15.9977,0
6,2,0,10.0611,-0.0251923,-2.52006e-05,1.69985,0.217949,0.0136237,15.9977,0
7,2,0,10.0709,-0.0242072,-2.473e-05,1.64972,0.217937,0.013623,15.9977,0
8,2,0,10.0803,-0.0231508,-1.11747e-05,1.59484,0.217939,0.0136231,15.9977,0
9,2,0,10.0892,-0.022175,3.8046e-06,1.5359,0.217948,0.0136237,15.9977,0
10,2,0,10.0978,-0.0213138,1.54958e-05,1.4734,0.217959,0.0136244,15.9977,0
11,2,0,10.1063,-0.0205703,2.11219e-05,1.40749,0.21797,0.013625,15.9977,0
12,2,0,10.1145,-0.0199583,2.94991e-05,1.3382,0.217982,0.0136258,15.9977,0
13,2,0,10.1226,-0.0194637,3.70823e-05,1.26562,0.218039,0.0136293,15.9977,0
14,2,0,10.1385,-0.018612,3.56461e-05,1.11071,0.221854,0.0138679,15.9977,0
15,2,0,10.1463,-0.0181757,2.56255e-05,1.02833,0.219636,0.0137292,15.9977,0
16,2,0,10.1539,-0.0176871,1.77987e-05,0.942726,0.218716,0.0136717,15.9977,0
17,2,0,10.1613,-0.017106,-1.30645e-06,0.85395,0.218338,0.0136481,15.9977,0
18,2,0,10.1685,-0.0164039,-1.40903e-05,0.762025,0.218186,0.0136385,15.9977,0
19,2,0,10.1754,-0.0155774,-3.21789e-05,0.667121,0.218128,0.0136349,15.9977,0
20,2,0,10.1819,-0.0146155,-5.16881e-05,0.569484,0.218108,0.0136337,15.9977,0
21,2,0,10.188,-0.0135152,-6.84257e-05,0.469413,0.218105,0.0136335,15.9977,0
22,2,0,10.1935,-0.0122898,-7.5165e-05,0.367298,0.218109,0.0136337,15.9977,0
23,2,0,10.1984,-0.0109283,-6.61168e-05,0.263558,0.218114,0.013634,15.9977,0
0,3,0,10.0003,-0.00613884,7.04438e-05,1.88842,0.227069,0.0141938,15.9977,0
1,3,0,10.0074,-0.0337158,0.000212609,1.87958,0.221644,0.0138547,15.9977,0
2,3,0,10.019,-0.0363895,0.000118774,1.86232,0.219425,0.013716,15.9977,0
3,3,0,10.0311,-0.0376958,0.00010203,1.83676,0.218522,0.0136596,15.9977,0
4,3,0,10.0426,-0.0378487,0.000127979,1.80321,0.21816,0.013637,15.9977,0
5,3,0,10.0536,-0.0371103,0.000137489,1.76237,0.218021,0.0136283,15.9977,0
6,3,0,10.064,-0.0357935,0.000140859,1.71528,0.217972,0.0136252,15.9977,0
7,3,0,10.0738,-0.0341992,0.000151453,1.66296,0.217959,0.0136244,15.9977,0
8,3,0,10.0829,-0.0325861,0.00016228,1.60627,0.217961,0.0136245,15.9977,0
9,3,0,10.0916,-0.0311098,0.000181235,1.54599,0.217968,0.0136249,15.9977,0
10,3,0,10.0999,-0.0298393,0.000182226,1.48257,0.217977,0.0136255,15.9977,0
11,3,0,10.1081,-0.0288193,0.000184721,1.41606,0.217987,0.0136261,15.9977,0
12,3,0,10.1161,-0.0280544,0.000194947,1.34648,0.217998,0.0136268,15.9977,0
13,3,0,10.124,-0.0274528,0.00019436,1.27382,0.218054,0.0136303,15.9977,0
14,3,0,10.1397,-0.0264394,0.000178654,1.11885,0.221867,0.0138687,15.9977,0
15,3,0,10.1475,-0.0259176,0.000170335,1.03635,0.21965,0.0137301,15.9977,0
16,3,0,10.1551,-0.0252788,0.000150509,0.950591,0.218731,0.0136726,15.9977,0
17,3,0,10.1626,-0.0244758,0.000129478,0.861478,0.218352,0.0136489,15.9977,0
18,3,0,10.1699,-0.0234876,0.000101325,0.769053,0.218199,0.0136394,15.9977,0
19,3,0,10.1769,-0.0223218,7.74968e-05,0.673512,0.218141,0.0136358,15.9977,0
20,3,0,10.1835,-0.0209478,4.92332e-05,0.575106,0.218121,0.0136345,15.9977,0
21,3,0,10.1896,-0.019364,2.53407e-05,0.474148,0.218118,0.0136343,15.9977,0
22,3,0,10.1953,-0.0175744,2.39343e-05,0.371042,0.218121,0.0136345,15.9977,0
23,3,0,10.2003,-0.0156872,2.74133e-05,0.266231,0.218126,0.0136348,15.9977,0
0,4,0,10.0005,-0.00900847,3.31699e-05,1.92564,0.22707,0.0141939,15.9977,0
1,4,0,10.0082,-0.0456638,0.000184028,1.91589,0.221654,0.0138554,15.9977,0
2,4,0,10.0212,-0.0490044,5.6648e-05,1.89677,0.219442,0.0137171,15.9977,0
3,4,0,10.0342,-0.0504201,3.0971e-05,1.86842,0.218545,0.013661,15.9977,0
4,4,0,10.0465,-0.0502055,4.22025e-05,1.83145,0.218185,0.0136385,15.9977,0
5,4,0,10.0579,-0.0487433,3.85041e-05,1.78691,0.218047,0.0136299,15.9977,0
6,4,0,10.0685,-0.0465739,6.42269e-05,1.73619,0.217996,0.0136267,15.9977,0
7,4,0,10.078,-0.0441181,8.23169e-05,1.68066,0.217983,0.0136259,15.9977,0
8,4,0,10.0868,-0.0417145,7.84246e-05,1.6214,0.217983,0.0136259,15.9977,0
9,4,0,10.095,-0.0395997,7.59165e-05,1.55921,0.217988,0.0136262,15.9977,0
10,4,0,10.1028,-0.0379045,8.57411e-05,1.49449,0.217996,0.0136267,15.9977,0
11,4,0,10.1105,-0.036671,0.000113055,1.4273,0.218005,0.0136272,15.9977,0
12,4,0,10.1181,-0.0358217,0.000135453,1.35754,0.218015,0.0136279,15.9977,0
13,4,0,10.1257,-0.0352128,0.000152893,1.28493,0.21807,0.0136313,15.9977,0
14,4,0,10.1412,-0.0342351,0.00014758,1.13024,0.22188,0.0138695,15.9977,0
15,4,0,10.1489,-0.0336909,0.000137043,1.04776,0.219665,0.013731,15.9977,0
16,4,0,10.1566,-0.0329308,0.000116676,0.961804,0.218745,0.0136735,15.9977,0
17,4,0,10.1642,-0.0319388,8.22303e-05,0.87225,0.218367,0.0136499,15.9977,0
