x,y,z,u,v,w,p,k,nut,omega,bm
0,0,0,10.0,6.16287e-08,-7.6435e-08,3.41448e-05,0.227,0.0141895,15.9977,0
1,0,0,10.0,1.45837e-07,-9.12982e-09,3.33271e-05,0.221488,0.013845,15.9977,0
2,0,0,10.0,1.88238e-07,-1.02341e-07,3.39027e-05,0.219206,0.0137023,15.9977,0
3,0,0,10.0,2.30506e-07,-1.77838e-07,3.50016e-05,0.218259,0.0136432,15.9977,0
4,0,0,10.0,2.68809e-07,-2.43278e-07,3.6389e-05,0.217866,0.0136186,15.9977,0
5,0,0,10.0,2.96222e-07,-3.00159e-07,3.79353e-05,0.217702,0.0136083,15.9977,0
6,0,0,10.0,3.11151e-07,-3.4557e-07,3.95633e-05,0.217634,0.0136041,15.9977,0
7,0,0,10.0,3.16809e-07,-3.7996e-07,4.11925e-05,0.217606,0.0136023,15.9977,0
8,0,0,10.0,3.20261e-07,-4.05287e-07,4.27469e-05,0.21764,0.0136044,15.9977,0
9,0,0,10.0,3.18155e-07,-4.44072e-07,4.41785e-05,0.217822,0.0136158,15.9977,0
10,0,0,10.0,3.15028e-07,-4.77905e-07,4.53861e-05,0.217714,0.013609,15.9977,0
11,0,0,10.0,3.07884e-07,-4.93019e-07,4.62459e-05,0.217652,0.0136052,15.9977,0
12,0,0,10.0,3.01459e-07,-4.90224e-07,4.67713e-05,0.217617,0.013603,15.9977,0
13,0,0,10.0,2.95171e-07,-5.14248e-07,4.71172e-05,0.218051,0.0136301,15.9977,0
14,0,0,10.0,2.73908e-07,-5.39083e-07,4.70482e-05,0.217691,0.0136076,15.9977,0
15,0,0,10.0,2.4405e-07,-5.26778e-07,4.65091e-05,0.217635,0.0136041,15.9977,0
16,0,0,10.0,2.25053e-07,-5.12714e-07,4.56596e-05,0.217653,0.0136053,15.9977,0
17,0,0,10.0,2.06277e-07,-5.02825e-07,4.4563e-05,0.217926,0.0136223,15.9977,0
18,0,0,10.0,1.87724e-07,-4.54202e-07,4.32666e-05,0.217757,0.0136117,15.9977,0
19,0,0,10.0,2.25779e-07,-4.24278e-07,4.18813e-05,0.217669,0.0136063,15.9977,0
20,0,0,10.0,2.70422e-07,-3.99273e-07,3.97755e-05,0.217626,0.0136035,15.9977,0
21,0,0,10.0,2.32814e-07,-3.83751e-07,3.61858e-05,0.217605,0.0136022,15.9977,0
22,0,0,10.0,1.92824e-07,-3.91424e-07,3.11273e-05,0.217594,0.0136016,15.9977,0
23,0,0,10.0,1.6044e-07,-4.0028e-07,2.45507e-05,0.21759,0.0136013,15.9977,0
0,1,0,10.0,1.2168e-07,-7.95785e-08,3.38835e-05,0.227065,0.0141936,15.9977,0
1,1,0,10.0,2.15607e-07,5.22688e-08,3.31603e-05,0.221607,0.0138524,15.9977,0
2,1,0,10.0,3.10306e-07,-4.09488e-08,3.3705e-05,0.219359,0.0137119,15.9977,0
3,1,0,10.0,3.998e-07,-1.07702e-07,3.47688e-05,0.218431,0.0136539,15.9977,0
4,1,0,10.0,4.79276e-07,-1.67506e-07,3.6131e-05,0.218047,0.0136299,15.9977,0
5,1,0,10.0,5.36252e-07,-2.16219e-07,3.76505e-05,0.217888,0.0136199,15.9977,0
6,1,0,10.0,5.67033e-07,-2.54328e-07,3.92372e-05,0.217822,0.0136158,15.9977,0
7,1,0,10.0,5.78349e-07,-2.84357e-07,4.08149e-05,0.217795,0.0136141,15.9977,0
8,1,0,10.0,5.84508e-07,-3.05424e-07,4.23121e-05,0.217829,0.0136162,15.9977,0
9,1,0,10.0,5.80374e-07,-3.41372e-07,4.36875e-05,0.218008,0.0136274,15.9977,0
10,1,0,10.0,5.8044e-07,-3.80406e-07,4.48633e-05,0.217901,0.0136208,15.9977,0
11,1,0,10.0,5.6736e-07,-3.98754e-07,4.57145e-05,0.21784,0.0136169,15.9977,0
12,1,0,10.0,5.57941e-07,-4.02407e-07,4.62546e-05,0.217807,0.0136148,15.9977,0
13,1,0,10.0,5.53662e-07,-4.31382e-07,4.65971e-05,0.218229,0.0136413,15.9977,0
14,1,0,10.0,5.36774e-07,-4.78116e-07,4.65054e-05,0.217878,0.0136193,15.9977,0
15,1,0,10.0,4.82263e-07,-4.77048e-07,4.59441e-05,0.217823,0.0136159,15.9977,0
16,1,0,10.0,4.38833e-07,-4.71446e-07,4.50769e-05,0.217842,0.013617,15.9977,0
17,1,0,10.0,4.14612e-07,-4.68732e-07,4.39519e-05,0.218108,0.0136337,15.9977,0
18,1,0,10.0,3.80829e-07,-4.20924e-07,4.25991e-05,0.217942,0.0136233,15.9977,0
19,1,0,10.0,4.54754e-07,-3.97183e-07,4.10921e-05,0.217857,0.013618,15.9977,0
20,1,0,10.0,5.18998e-07,-3.69041e-07,3.88702e-05,0.217815,0.0136153,15.9977,0
21,1,0,10.0,4.80543e-07,-3.84882e-07,3.52937e-05,0.217794,0.0136141,15.9977,0
