x,y,z,u,v,w,p,k,nut,omega,bm
0,0,0,10.0,1.44669e-08,-5.13734e-08,1.61025e-05,0.227158,0.0141994,15.9977,0
1,0,0,10.0,1.34144e-07,1.35178e-08,1.55467e-05,0.221754,0.0138616,15.9977,0
2,0,0,10.0,1.45837e-07,-5.86052e-08,1.66783e-05,0.219533,0.0137228,15.9977,0
3,0,0,10.0,1.84353e-07,-1.13821e-07,1.88089e-05,0.21862,0.0136657,15.9977,0
4,0,0,10.0,1.92097e-07,-1.67395e-07,2.17562e-05,0.218244,0.0136422,15.9977,0
5,0,0,10.0,2.2533e-07,-2.23395e-07,2.53904e-05,0.218088,0.0136324,15.9977,0
6,0,0,10.0,2.35722e-07,-3.01128e-07,2.95419e-05,0.218025,0.0136285,15.9977,0
7,0,0,10.0,3.21909e-07,-3.71785e-07,3.39635e-05,0.217999,0.0136268,15.9977,0
8,0,0,10.0,3.13855e-07,-3.98257e-07,3.85477e-05,0.217988,0.0136262,15.9977,0
9,0,0,10.0,3.68736e-07,-5.28318e-07,4.30769e-05,0.227028,0.0141912,15.9977,0
10,0,0,10.0,4.16593e-07,-6.04576e-07,4.73569e-05,0.221701,0.0138583,15.9977,0
11,0,0,10.0,4.72149e-07,-6.4738e-07,5.12473e-05,0.219512,0.0137214,15.9977,0
12,0,0,10.0,5.13349e-07,-6.48627e-07,5.48805e-05,0.218611,0.0136652,15.9977,0
13,0,0,10.0,5.18936e-07,-7.22566e-07,5.88987e-05,0.218087,0.0136324,15.9977,0
14,0,0,10.0,4.91644e-07,-7.64367e-07,5.8801e-05,0.218024,0.0136285,15.9977,0
15,0,0,10.0,3.75519e-07,-8.12134e-07,5.73652e-05,0.217998,0.0136268,15.9977,0
16,0,0,10.0,3.24439e-07,-8.65571e-07,5.52857e-05,0.217987,0.0136261,15.9977,0
17,0,0,10.0,2.63457e-07,-8.78881e-07,5.33303e-05,0.227029,0.0141913,15.9977,0
