x,y,z,u,v,w,p,k,nut,omega,bm
0,0,0,10.0008,0.000387409,0.0104275,9.4355,0.23939,0.114376,2.09302,0
1,0,0,9.6858,0.00160428,0.0823558,9.78671,0.239911,0.0834773,2.58024,0
2,0,0,9.1405,-0.0414737,0.163097,11.3605,0.241026,0.0397145,2.62544,0
3,0,0,9.62281,-0.714296,-0.150959,12.754,0.247133,0.00805523,2.79241,0
4,0,0,12.0861,-0.218898,0.479626,-0.0324599,0.242804,0.0249188,3.01496,0
5,0,0,11.7958,-0.328843,0.207941,-6.91798,0.241297,0.0479989,2.23823,0
6,0,0,12.0796,0.0522283,-0.0458687,-8.19525,0.241964,0.0454575,2.24053,0
7,0,0,12.219,0.110662,-0.024476,-9.44327,0.241037,0.0295092,1.93299,0
8,0,0,8.68528,0.172302,-0.470606,-2.29984,0.247551,0.0265003,2.06174,0
9,0,0,9.42972,0.0760171,-0.0844084,2.62723,0.243273,0.0571203,2.959,0
10,0,0,9.22528,0.159271,0.0491363,3.54383,0.246015,0.040176,1.81976,0
11,0,0,9.0485,-0.283472,0.220886,6.4407,0.24263,0.0192062,2.34896,0
12,0,0,10.8951,-0.142242,0.0992604,1.8342,0.242305,0.0300051,2.1274,0
13,0,0,11.326,-0.0177287,-0.0328018,-3.97706,0.24062,0.0531742,2.08711,0
14,0,0,10.6586,0.227006,-0.193495,-3.50696,0.241434,0.0238663,1.99567,0
15,0,0,10.0801,0.119394,-0.107425,-0.469402,0.2411,0.051164,2.30708,0
16,0,0,9.61559,0.0942602,-0.0510323,1.34137,0.240675,0.0756383,2.74508,0
17,0,0,9.62529,0.0325022,-0.081466,1.60409,0.239236,0.124169,1.92669,0
18,0,0,9.78534,-0.0113382,-0.011117,1.80237,0.239063,0.0843286,2.8349,0
19,0,0,10.0584,-0.0590991,0.01007,1.60534,0.239639,0.134662,1.77956,0
20,0,0,10.111,-0.0291436,0.0100825,1.40863,0.238954,0.114434,2.08813,0
21,0,0,10.1742,-0.0146444,0.0230799,0.980685,0.238326,0.106893,2.22958,0
22,0,0,10.1548,0.000388511,0.0182181,0.631011,0.23786,0.0898391,2.64762,0
23,0,0,10.0007,0.00958437,0.0233455,0.279488,0.238394,0.113433,2.10163,0
0,1,0,10.0004,-0.0134042,0.0140468,9.52775,0.239718,0.117514,2.03992,0
1,1,0,9.58846,-0.102058,0.0990387,9.98923,0.241134,0.0549063,2.68251,0
2,1,0,8.46973,-0.379955,0.262715,12.4692,0.244989,0.0172804,2.86323,0
3,1,0,4.00774,-1.62991,0.158638,21.5567,0.267777,0.00401087,9.15961,0
4,1,0,,,,,,,,1
5,1,0,,,,,,,,1
6,1,0,12.3592,0.222983,-0.0476687,-9.17718,0.328355,0.00407921,80.4948,0
7,1,0,3.03722,2.53821,0.955796,-8.49881,0.259531,0.00429674,3.73699,0
8,1,0,7.24408,0.822733,-0.794374,-1.94826,0.257412,0.012236,2.6354,0
9,1,0,9.08871,0.506856,-0.269179,3.40472,0.247797,0.0377638,3.08376,0
10,1,0,7.57793,0.290512,-0.0419189,5.5175,0.259948,0.0265333,2.46356,0
11,1,0,5.59178,-1.03877,0.100866,11.6652,0.258293,0.00874182,3.55285,0
12,1,0,10.1759,-3.16689,0.474456,7.60888,0.246997,0.00512528,2.47625,0
13,1,0,11.0874,0.45901,-0.133663,-3.44552,0.242492,0.0263596,2.44678,0
14,1,0,5.42355,1.82154,-0.299452,-6.83834,0.255294,0.00498348,2.94727,0
15,1,0,7.82594,1.0386,-0.456778,0.617925,0.248956,0.0127203,2.43732,0
16,1,0,8.52256,0.583261,-0.188143,2.40026,0.24625,0.0132078,2.39445,0
17,1,0,9.34373,-0.0105248,-0.152087,2.45374,0.246546,0.0486764,2.65228,0
18,1,0,9.82877,-0.155395,-0.0281059,2.28401,0.240384,0.0815317,2.94834,0
19,1,0,10.1097,-0.197276,-0.0209863,1.68421,0.239909,0.0926601,2.58913,0
20,1,0,10.1538,-0.166713,0.00929457,1.64391,0.239581,0.0875681,2.73594,0
21,1,0,10.1597,0.0338225,0.0164015,0.62856,0.239701,0.0698734,3.43051,0
22,1,0,10.0658,0.0860021,0.0169323,0.389429,0.239753,0.0765707,3.13113,0
23,1,0,9.9031,0.0852785,0.0196333,0.284788,0.240156,0.0831438,2.88844,0
0,2,0,9.98513,-0.0066902,0.0253136,9.69234,0.239746,0.120614,1.98771,0
1,2,0,9.05349,-0.0338075,0.300011,10.4655,0.248235,0.0267199,2.20284,0
2,2,0,6.62705,-0.114408,0.949917,13.4893,0.254129,0.0163608,3.92037,0
3,2,0,3.21741,-0.306807,0.00783983,22.8682,0.275674,0.00420756,12.2356,0
4,2,0,,,,,,,,1
5,2,0,,,,,,,,1
6,2,0,,,,,,,,1
7,2,0,0.986122,0.629353,1.8252,-9.16354,0.286258,0.00354921,5.25596,0
8,2,0,3.79403,0.528945,-0.708403,-1.01355,0.269936,0.0108877,3.08675,0
9,2,0,8.20296,0.371225,-0.388244,5.74014,0.251436,0.024161,3.25287,0
10,2,0,7.35209,0.103534,0.0340212,6.1645,0.261961,0.0187662,2.66647,0
11,2,0,3.71411,0.413882,0.746663,14.1036,0.256478,0.0100823,4.97094,0
12,2,0,2.92481,-0.617721,1.58779,18.3415,0.259192,0.00457776,4.25396,0
13,2,0,,,,,,,,1
14,2,0,2.0182,-1.50937,-1.18027,-4.68284,0.262448,0.00566484,3.34533,0
15,2,0,6.46734,-0.817233,-0.519987,1.60362,0.267316,0.00998799,3.47797,0
16,2,0,7.95067,-0.499273,-0.601797,3.73843,0.246547,0.0151926,2.39163,0
17,2,0,9.08749,-0.196166,-0.219676,2.80436,0.246474,0.0523111,2.50092,0
18,2,0,9.73092,-0.228417,-0.030025,2.73455,0.240392,0.0911498,2.63733,0
19,2,0,10.057,-0.448508,0.0801543,2.42861,0.241424,0.0673795,2.01672,0
20,2,0,10.3932,-0.164692,0.0521868,1.42631,0.241421,0.0756413,2.01377,0
21,2,0,10.3308,0.11353,0.0243438,0.460636,0.241563,0.0990059,2.15565,0
22,2,0,10.2445,0.24997,-0.0189805,-0.052008,0.240461,0.105014,2.14393,0
23,2,0,9.88346,0.256886,-0.0069569,-0.048083,0.240771,0.0905585,2.36154,0
0,3,0,9.98624,-0.00411567,0.0345506,9.75228,0.239787,0.115483,1.95578,0
1,3,0,9.16007,0.185976,0.33506,10.3497,0.248342,0.0250803,2.34562,0
2,3,0,6.60995,0.219218,0.9413,13.4835,0.252774,0.0165917,3.84056,0
3,3,0,3.12187,0.188642,-0.0718054,22.7956,0.275887,0.00425468,12.419,0
4,3,0,,,,,,,,1
5,3,0,,,,,,,,1
6,3,0,,,,,,,,1
7,3,0,0.85621,-0.533604,1.93709,-9.31592,0.288264,0.00368466,5.33306,0
8,3,0,3.34242,0.0802067,-0.578169,-1.17243,0.265465,0.0135812,3.09756,0
9,3,0,8.54773,0.147712,-0.337449,5.9632,0.251343,0.0185566,3.12054,0
10,3,0,7.67567,0.268783,-0.0108689,6.25899,0.260297,0.01908,2.53675,0
11,3,0,6.24121,1.75284,0.183077,10.9015,0.255069,0.00954101,3.26295,0
12,3,0,10.3098,-0.427748,0.261695,1.82368,0.241302,0.0243423,1.96303,0
13,3,0,11.1964,-2.40352,0.329587,-1.84665,0.247818,0.00412054,2.54748,0
14,3,0,9.16749,-3.18063,-0.506148,-6.67083,0.251791,0.0040625,4.86481,0
15,3,0,8.98672,-1.02133,-0.288097,-2.54026,0.248468,0.0149187,3.14491,0
16,3,0,9.47428,-0.714052,-0.2003,-0.635455,0.244187,0.0101028,2.28214,0
17,3,0,9.25059,-0.330547,-0.161327,1.89587,0.24539,0.0414938,2.40519,0
18,3,0,9.48663,-0.432794,0.0391298,3.63285,0.24104,0.0488542,2.31622,0
19,3,0,9.73394,-1.07085,0.299919,3.26651,0.243387,0.0238336,1.86066,0
20,3,0,10.7204,-0.545622,0.0473277,0.411926,0.242715,0.0202952,2.33809,0
21,3,0,10.5258,0.538963,-0.0987907,-1.70779,0.241165,0.0396925,2.28399,0
22,3,0,9.97391,1.36355,-0.283626,-1.70023,0.247856,0.0204771,1.9986,0
23,3,0,9.64586,0.609388,-0.113445,-0.674757,0.244245,0.0603574,2.59578,0
0,4,0,10.0024,-0.0996574,0.0490806,10.8256,0.239927,0.0433975,1.89548,0
1,4,0,10.115,0.113914,0.181744,9.65664,0.243349,0.0230804,2.59804,0
2,4,0,8.17942,0.811653,0.313197,12.2437,0.247881,0.0124501,3.06285,0
3,4,0,3.15084,1.00356,-0.0326284,21.997,0.278793,0.00388707,11.4975,0
4,4,0,,,,,,,,1
5,4,0,,,,,,,,1
6,4,0,,,,,,,,1
7,4,0,2.41783,-0.729633,-1.18006,-7.46127,0.262735,0.00470586,3.51881,0
8,4,0,4.06145,-0.0521926,-1.01185,-0.851587,0.270416,0.0101325,3.14468,0
9,4,0,8.66035,-0.0333648,-0.368879,5.64387,0.250834,0.0187877,2.88176,0
10,4,0,7.9647,0.125502,-0.185489,4.99655,0.256181,0.0271585,2.33927,0
11,4,0,8.60015,0.648121,0.0230106,5.392,0.257722,0.0215776,3.27812,0
12,4,0,9.17474,0.129784,0.118658,4.4487,0.250609,0.0271247,2.76922,0
13,4,0,8.89072,-0.647194,0.0763972,4.61003,0.248508,0.0143687,3.38141,0
14,4,0,5.40614,-3.0192,2.32142,9.48592,0.243493,0.00168958,16.3267,0
15,4,0,10.0956,-1.18491,-0.00498709,-1.75749,0.246168,0.016774,2.22105,0
16,4,0,5.20992,-0.115055,-1.42432,-8.10077,0.234894,0.00161956,23.1056,0
17,4,0,8.50335,-0.416841,-0.295088,1.88914,0.252408,0.0219707,2.64489,0
18,4,0,6.09103,-2.78537,0.0167613,12.5799,0.260696,0.00328018,6.82255,0
19,4,0,1.14791,-6.16922,0.350594,14.345,0.244839,0.00900249,13.9844,0
20,4,0,7.39892,1.1416,-0.601575,-9.96223,0.243839,0.00262515,27.1292,0
21,4,0,10.1405,0.286743,-0.132826,-5.27674,0.25227,0.0122188,4.72865,0
22,4,0,7.7916,3.09463,-0.479912,-5.66405,0.248332,0.00570021,6.1476,0
23,4,0,8.36493,0.947194,-0.293827,-0.234473,0.256755,0.0157244,2.38305,0
0,5,0,10.7346,-4.50279,-0.104028,175.149,0.243036,0.000897073,3.05121,0
1,5,0,12.4488,1.3543,0.270842,7.19259,0.253899,0.00933907,7.78095,0
2,5,0,7.29969,2.2263,0.0676575,7.03958,0.254534,0.0117078,2.98734,0
3,5,0,3.32691,2.68774,-0.159476,19.2741,0.268262,0.00395256,10.5078,0
4,5,0,9.33016,0.867899,0.00374833,-2.89015,0.399395,0.00104632,278.144,0
5,5,0,9.34071,0.8264,-0.257071,-4.72853,0.377722,0.000581298,268.154,0
6,5,0,10.092,0.188979,0.252836,-0.83338,0.418795,0.000594099,269.807,0
7,5,0,-0.0102402,-1.54003,1.92291,-9.66093,0.246029,0.0122832,2.73968,0
8,5,0,3.13995,-2.0728,-0.625416,-4.99546,0.263108,0.00892531,2.99526,0
9,5,0,8.29788,-0.524557,-0.340615,4.38396,0.251608,0.0189973,2.85573,0
10,5,0,8.54362,-0.525451,-0.14319,3.54802,0.256618,0.0290816,2.33069,0
11,5,0,8.90489,-0.142495,-0.0188685,4.01044,0.255823,0.0419703,2.63882,0
12,5,0,9.00964,-0.0340999,0.0937676,4.04107,0.250799,0.0411078,3.54469,0
13,5,0,8.45812,-0.0799049,0.296171,5.50579,0.24569,0.019389,4.40485,0
14,5,0,6.7077,-1.59007,1.02257,11.725,0.242519,0.00383397,18.0999,0
15,5,0,10.3111,-0.445547,-0.1897,-2.64423,0.245073,0.0158755,7.12772,0
16,5,0,5.39613,-0.426674,-1.42506,-8.75765,0.236099,0.00159996,22.8738,0
17,5,0,8.42185,-0.684026,-0.259454,2.28116,0.253969,0.0192249,2.60474,0
18,5,0,6.12665,0.359437,0.66106,10.555,0.249843,0.00708735,2.5135,0
19,5,0,0.222587,1.42173,-0.194949,16.781,0.255155,0.00437825,21.8407,0
20,5,0,10.5389,0.432078,0.14387,-1.37165,0.244821,0.0324467,2.55242,0
21,5,0,10.8483,0.154669,0.0720254,-4.02458,0.242486,0.048355,2.74245,0
22,5,0,1.64275,-0.197063,-0.133798,-6.59277,0.248891,0.0056428,7.31484,0
