x,y,z,u,v,w,p,k,nut,omega,bm
0,0,0,10.0,6.69686e-08,-9.42924e-08,3.10782e-05,0.227158,0.0141994,15.9977,0
1,0,0,10.0,1.68402e-07,-1.62964e-08,3.0103e-05,0.221754,0.0138616,15.9977,0
2,0,0,10.0,2.18079e-07,-1.28347e-07,3.08762e-05,0.219533,0.0137228,15.9977,0
3,0,0,10.0,2.66816e-07,-2.14285e-07,3.23377e-05,0.21862,0.0136657,15.9977,0
4,0,0,10.0,3.05784e-07,-2.86363e-07,3.41637e-05,0.218244,0.0136422,15.9977,0
5,0,0,10.0,3.31629e-07,-3.49612e-07,3.61518e-05,0.218088,0.0136324,15.9977,0
6,0,0,10.0,3.42182e-07,-4.00508e-07,3.81612e-05,0.218025,0.0136285,15.9977,0
7,0,0,10.0,3.40118e-07,-4.39576e-07,4.00724e-05,0.217998,0.0136268,15.9977,0
8,0,0,10.0,3.37357e-07,-4.74187e-07,4.17992e-05,0.217988,0.0136262,15.9977,0
9,0,0,10.0,3.31169e-07,-5.03879e-07,4.32843e-05,0.217982,0.0136258,15.9977,0
10,0,0,10.0,3.25168e-07,-5.2893e-07,4.45053e-05,0.217981,0.0136257,15.9977,0
11,0,0,10.0,3.27212e-07,-5.49377e-07,4.54693e-05,0.21798,0.0136257,15.9977,0
12,0,0,10.0,3.28375e-07,-5.64062e-07,4.62411e-05,0.21798,0.0136257,15.9977,0
13,0,0,10.0,3.22465e-07,-5.66117e-07,4.75068e-05,0.227029,0.0141913,15.9977,0
14,0,0,10.0,3.446e-07,-5.21049e-07,4.81094e-05,0.221702,0.0138583,15.9977,0
15,0,0,10.0,3.73784e-07,-4.99847e-07,4.77192e-05,0.219512,0.0137214,15.9977,0
16,0,0,10.0,3.45133e-07,-4.95487e-07,4.54832e-05,0.218611,0.0136651,15.9977,0
17,0,0,10.0,2.65577e-07,-5.11096e-07,4.16784e-05,0.21824,0.0136419,15.9977,0
18,0,0,10.0,1.96189e-07,-5.39881e-07,3.74647e-05,0.218087,0.0136324,15.9977,0
19,0,0,10.0,1.79818e-07,-5.4743e-07,3.36681e-05,0.218024,0.0136284,15.9977,0
20,0,0,10.0,2.06159e-07,-5.26574e-07,3.00815e-05,0.217998,0.0136268,15.9977,0
21,0,0,10.0,2.435e-07,-4.7527e-07,2.65412e-05,0.217987,0.0136261,15.9977,0
22,0,0,10.0,2.10576e-07,-4.72653e-07,2.21039e-05,0.217983,0.0136259,15.9977,0
23,0,0,10.0,1.01991e-07,-4.77615e-07,1.66527e-05,0.217981,0.0136257,15.9977,0
0,1,0,10.0,1.36981e-07,-8.81169e-08,3.06646e-05,0.227221,0.0142033,15.9977,0
1,1,0,10.0,2.56417e-07,7.09854e-08,2.98701e-05,0.22187,0.0138688,15.9977,0
2,1,0,10.0,3.80062e-07,-3.46305e-08,3.05879e-05,0.219683,0.0137321,15.9977,0
3,1,0,10.0,4.88508e-07,-1.09063e-07,3.19652e-05,0.218787,0.0136761,15.9977,0
