x,y,z,u,v,w,p,k,nut,omega,bm
0,0,0,10.0,-4.29188e-08,-8.55804e-08,4.07268e-05,0.227158,0.0141994,15.9977,0
1,0,0,10.0,2.31223e-07,4.86647e-08,3.86547e-05,0.221754,0.0138616,15.9977,0
2,0,0,10.0,1.71404e-07,-9.23166e-08,3.95545e-05,0.219533,0.0137228,15.9977,0
3,0,0,10.0,1.94671e-07,-2.04824e-07,4.12107e-05,0.21862,0.0136657,15.9977,0
4,0,0,10.0,2.3171e-07,-3.04868e-07,4.30105e-05,0.218244,0.0136422,15.9977,0
5,0,0,10.0,2.72733e-07,-3.89702e-07,4.4717e-05,0.218088,0.0136324,15.9977,0
6,0,0,10.0,3.54867e-07,-3.93947e-07,4.63387e-05,0.218025,0.0136285,15.9977,0
7,0,0,10.0,4.30012e-07,-4.3858e-07,4.75459e-05,0.217998,0.0136268,15.9977,0
8,0,0,10.0,3.5013e-07,-5.41932e-07,4.75867e-05,0.217988,0.0136262,15.9977,0
9,0,0,10.0,2.34197e-07,-5.85622e-07,4.68706e-05,0.217982,0.0136258,15.9977,0
10,0,0,10.0,2.0092e-07,-5.99786e-07,4.60774e-05,0.217981,0.0136257,15.9977,0
11,0,0,10.0,1.84056e-07,-6.03432e-07,4.50622e-05,0.21798,0.0136257,15.9977,0
12,0,0,10.0,1.62285e-07,-6.03272e-07,4.37517e-05,0.21798,0.0136257,15.9977,0
13,0,0,10.0,1.15862e-07,-5.9954e-07,4.21156e-05,0.227028,0.0141912,15.9977,0
14,0,0,10.0,1.50078e-07,-4.87408e-07,3.86781e-05,0.219512,0.0137214,15.9977,0
15,0,0,10.0,1.50028e-07,-4.6398e-07,3.67115e-05,0.218611,0.0136651,15.9977,0
16,0,0,10.0,1.41363e-07,-4.3894e-07,3.45407e-05,0.218175,0.0136379,15.9977,0
17,0,0,10.0,1.27373e-07,-4.21023e-07,3.21462e-05,0.227029,0.0141913,15.9977,0
18,0,0,10.0,1.39932e-07,-2.16806e-07,2.93622e-05,0.221701,0.0138583,15.9977,0
19,0,0,10.0,1.27304e-07,-2.42655e-07,2.67737e-05,0.219512,0.0137214,15.9977,0
20,0,0,10.0,9.74497e-08,-2.37241e-07,2.40805e-05,0.218611,0.0136651,15.9977,0
21,0,0,10.0,7.07179e-08,-2.41525e-07,2.11006e-05,0.21824,0.0136419,15.9977,0
22,0,0,10.0,6.12376e-08,-2.49647e-07,1.76777e-05,0.218087,0.0136324,15.9977,0
23,0,0,10.0,4.92176e-08,-2.59398e-07,1.37174e-05,0.218024,0.0136284,15.9977,0
0,1,0,10.0,-1.223e-07,-6.32369e-08,3.83084e-05,0.227221,0.0142033,15.9977,0
1,1,0,10.0,7.52028e-07,1.58925e-07,3.68066e-05,0.22187,0.0138688,15.9977,0
2,1,0,10.0,5.8605e-07,4.15175e-08,3.76122e-05,0.219683,0.0137321,15.9977,0
3,1,0,10.0,5.98351e-07,-5.30105e-08,3.91332e-05,0.218787,0.0136761,15.9977,0
4,1,0,10.0,6.33834e-07,-1.4811e-07,4.08328e-05,0.21842,0.0136532,15.9977,0
5,1,0,10.0,7.49812e-07,-2.21997e-07,4.24546e-05,0.218269,0.0136437,15.9977,0
6,1,0,10.0,8.3755e-07,-2.74176e-07,4.38564e-05,0.218208,0.0136399,15.9977,0
7,1,0,10.0,9.31094e-07,-3.22606e-07,4.4846e-05,0.218182,0.0136383,15.9977,0
8,1,0,10.0,8.04158e-07,-3.86493e-07,4.52018e-05,0.218172,0.0136377,15.9977,0
9,1,0,10.0,5.90764e-07,-4.3448e-07,4.49901e-05,0.218167,0.0136374,15.9977,0
10,1,0,10.0,5.10504e-07,-4.70231e-07,4.44376e-05,0.218166,0.0136373,15.9977,0
11,1,0,10.0,4.47543e-07,-4.89753e-07,4.359e-05,0.218165,0.0136373,15.9977,0
12,1,0,10.0,3.75056e-07,-5.0085e-07,4.24524e-05,0.218165,0.0136372,15.9977,0
13,1,0,10.0,2.76849e-07,-5.06321e-07,4.10598e-05,0.227092,0.0141953,15.9977,0
14,1,0,10.0,3.13497e-07,-4.50262e-07,3.76764e-05,0.219661,0.0137308,15.9977,0
15,1,0,10.0,3.07442e-07,-4.37599e-07,3.57663e-05,0.218778,0.0136756,15.9977,0
16,1,0,10.0,2.83839e-07,-4.20546e-07,3.36763e-05,0.218352,0.0136489,15.9977,0
17,1,0,10.0,2.53497e-07,-4.0855e-07,3.13659e-05,0.227093,0.0141953,15.9977,0
18,1,0,10.0,3.08014e-07,-1.7168e-07,2.86814e-05,0.221818,0.0138656,15.9977,0
19,1,0,10.0,2.57684e-07,-2.04792e-07,2.61448e-05,0.219661,0.0137308,15.9977,0
20,1,0,10.0,2.14211e-07,-2.17129e-07,2.34751e-05,0.218778,0.0136756,15.9977,0
21,1,0,10.0,1.7562e-07,-2.34829e-07,2.05209e-05,0.218416,0.013653,15.9977,0
22,1,0,10.0,1.27121e-07,-2.5272e-07,1.71551e-05,0.218268,0.0136437,15.9977,0
23,1,0,10.0,9.67364e-08,-2.70863e-07,1.32765e-05,0.218207,0.0136399,15.9977,0
0,2,0,10.0,-2.58174e-07,-5.4724e-08,3.60637e-05,0.227221,0.0142034,15.9977,0
1,2,0,10.0,6.66884e-07,1.38952e-07,3.48529e-05,0.221871,0.0138689,15.9977,0
