x,y,z,u,v,w,p,k,nut,omega,bm
0,0,0,10.0,-6.59145e-08,-5.0842e-08,5.67489e-05,0.227158,0.0141994,15.9977,0
1,0,0,10.0,2.26545e-07,5.39341e-08,5.52489e-05,0.221754,0.0138616,15.9977,0
2,0,0,10.0,1.55373e-07,-3.90016e-08,5.63792e-05,0.219533,0.0137228,15.9977,0
3,0,0,10.0,1.31267e-07,-1.17324e-07,5.86216e-05,0.21862,0.0136657,15.9977,0
4,0,0,10.0,1.31389e-07,-1.89456e-07,6.15453e-05,0.218244,0.0136422,15.9977,0
5,0,0,10.0,1.43567e-07,-2.57369e-07,6.4911e-05,0.218088,0.0136324,15.9977,0
6,0,0,10.0,1.6548e-07,-3.27778e-07,6.85956e-05,0.218025,0.0136285,15.9977,0
7,0,0,10.0,1.92362e-07,-3.93674e-07,7.25199e-05,0.217998,0.0136268,15.9977,0
8,0,0,10.0,2.17817e-07,-4.5333e-07,7.66623e-05,0.217988,0.0136262,15.9977,0
9,0,0,10.0,2.08833e-07,-5.63639e-07,8.10725e-05,0.227028,0.0141912,15.9977,0
10,0,0,10.0,1.70964e-07,-6.47944e-07,8.52996e-05,0.221701,0.0138583,15.9977,0
11,0,0,10.0,1.95561e-07,-7.06673e-07,8.90289e-05,0.219512,0.0137214,15.9977,0
12,0,0,10.0,2.31291e-07,-7.70462e-07,9.23521e-05,0.218611,0.0136651,15.9977,0
13,0,0,10.0,3.09846e-07,-9.10486e-07,9.8268e-05,0.218087,0.0136324,15.9977,0
14,0,0,10.0,4.1024e-07,-9.8022e-07,0.000101147,0.218024,0.0136285,15.9977,0
15,0,0,10.0,4.00364e-07,-9.58134e-07,0.000104194,0.217998,0.0136268,15.9977,0
16,0,0,10.0,4.88166e-07,-1.01459e-06,0.000106344,0.217987,0.0136261,15.9977,0
17,0,0,10.0,4.70302e-07,-1.08093e-06,0.000106745,0.227029,0.0141913,15.9977,0
18,0,0,10.0,3.39984e-07,-1.18448e-06,0.000104907,0.221702,0.0138583,15.9977,0
19,0,0,10.0,3.54893e-07,-1.21427e-06,9.99733e-05,0.219512,0.0137215,15.9977,0
20,0,0,10.0,3.24645e-07,-1.24148e-06,9.26554e-05,0.21861,0.0136651,15.9977,0
21,0,0,10.0,2.72519e-07,-1.25348e-06,8.3147e-05,0.21824,0.0136419,15.9977,0
22,0,0,10.0,1.86584e-07,-1.25039e-06,7.13582e-05,0.218087,0.0136324,15.9977,0
23,0,0,10.0,4.99621e-08,-1.2405e-06,5.68672e-05,0.218024,0.0136285,15.9977,0
0,1,0,10.0,-1.64595e-07,-3.21904e-08,5.4504e-05,0.227221,0.0142033,15.9977,0
1,1,0,10.0,9.06499e-07,1.3671e-07,5.34056e-05,0.22187,0.0138688,15.9977,0
2,1,0,10.0,7.04252e-07,6.67965e-08,5.44333e-05,0.219683,0.0137321,15.9977,0
3,1,0,10.0,6.28226e-07,5.86459e-09,5.64835e-05,0.218787,0.0136761,15.9977,0
4,1,0,10.0,6.0377e-07,-4.48719e-08,5.91867e-05,0.21842,0.0136532,15.9977,0
5,1,0,10.0,6.21841e-07,-9.26687e-08,6.23238e-05,0.218269,0.0136437,15.9977,0
6,1,0,10.0,6.70348e-07,-1.41545e-07,6.57646e-05,0.218208,0.0136399,15.9977,0
7,1,0,10.0,7.32153e-07,-1.85374e-07,6.94238e-05,0.218182,0.0136383,15.9977,0
8,1,0,10.0,7.9977e-07,-2.20112e-07,7.32569e-05,0.218172,0.0136377,15.9977,0
9,1,0,10.0,7.65245e-07,-3.12052e-07,7.72832e-05,0.227092,0.0141953,15.9977,0
10,1,0,10.0,6.59624e-07,-3.94308e-07,8.11755e-05,0.221818,0.0138656,15.9977,0
11,1,0,10.0,7.3634e-07,-4.33011e-07,8.4643e-05,0.219661,0.0137308,15.9977,0
12,1,0,10.0,8.25628e-07,-4.86089e-07,8.77696e-05,0.218779,0.0136756,15.9977,0
13,1,0,10.0,1.0373e-06,-6.01587e-07,9.33323e-05,0.218268,0.0136437,15.9977,0
14,1,0,10.0,1.1732e-06,-6.27674e-07,9.59994e-05,0.218207,0.0136399,15.9977,0
15,1,0,10.0,1.25885e-06,-6.54014e-07,9.85966e-05,0.218182,0.0136383,15.9977,0
16,1,0,10.0,1.40668e-06,-6.6675e-07,0.000100437,0.218171,0.0136376,15.9977,0
17,1,0,10.0,1.31703e-06,-7.66516e-07,0.000100708,0.227093,0.0141953,15.9977,0
18,1,0,10.0,9.98952e-07,-9.52575e-07,9.88778e-05,0.221819,0.0138656,15.9977,0
19,1,0,10.0,9.59807e-07,-9.82956e-07,9.42771e-05,0.219662,0.0137308,15.9977,0
20,1,0,10.0,8.49198e-07,-1.03382e-06,8.74042e-05,0.218778,0.0136755,15.9977,0
21,1,0,10.0,6.74121e-07,-1.07864e-06,7.83846e-05,0.218416,0.013653,15.9977,0
22,1,0,10.0,4.15579e-07,-1.12807e-06,6.71341e-05,0.218268,0.0136437,15.9977,0
23,1,0,10.0,5.76851e-08,-1.19106e-06,5.32682e-05,0.218207,0.0136399,15.9977,0
0,2,0,10.0,-3.26645e-07,-3.73787e-09,5.17386e-05,0.227221,0.0142034,15.9977,0
1,2,0,10.0,1.0392e-06,1.64452e-07,5.08988e-05,0.221871,0.0138689,15.9977,0
2,2,0,10.0,6.62896e-07,1.15707e-07,5.18593e-05,0.219684,0.0137322,15.9977,0
3,2,0,10.0,4.32945e-07,7.2568e-08,5.37538e-05,0.218789,0.0136762,15.9977,0
4,2,0,10.0,2.92693e-07,2.93326e-08,5.62649e-05,0.218422,0.0136533,15.9977,0
5,2,0,10.0,2.11844e-07,-1.23403e-08,5.91896e-05,0.21827,0.0136438,15.9977,0
6,2,0,10.0,1.7222e-07,-5.60691e-08,6.23972e-05,0.218209,0.01364,15.9977,0
7,2,0,10.0,1.56821e-07,-9.28513e-08,6.57904e-05,0.218184,0.0136384,15.9977,0
8,2,0,10.0,1.5401e-07,-1.28794e-07,6.93167e-05,0.218174,0.0136378,15.9977,0
9,2,0,10.0,7.54789e-08,-2.15875e-07,7.29748e-05,0.227092,0.0141953,15.9977,0
10,2,0,10.0,-1.60413e-07,-2.93337e-07,7.65167e-05,0.221819,0.0138657,15.9977,0
11,2,0,10.0,-1.09101e-07,-3.27712e-07,7.96977e-05,0.219663,0.0137309,15.9977,0
12,2,0,10.0,-4.81618e-08,-3.76019e-07,8.25955e-05,0.21878,0.0136757,15.9977,0
