x,y,z,u,v,w,p,k,nut,omega,bm
0,0,0,10.0,-7.37752e-08,-7.02728e-08,3.32983e-05,0.227158,0.0141994,15.9977,0
1,0,0,10.0,2.292e-07,5.74474e-08,3.12284e-05,0.221754,0.0138616,15.9977,0
2,0,0,10.0,1.41239e-07,-6.05319e-08,3.20962e-05,0.219533,0.0137228,15.9977,0
3,0,0,10.0,1.10934e-07,-1.49808e-07,3.37343e-05,0.21862,0.0136657,15.9977,0
4,0,0,10.0,1.0057e-07,-2.23628e-07,3.55084e-05,0.218244,0.0136422,15.9977,0
5,0,0,10.0,9.86439e-08,-2.8731e-07,3.7091e-05,0.218088,0.0136324,15.9977,0
6,0,0,10.0,1.01384e-07,-3.3856e-07,3.82956e-05,0.218025,0.0136285,15.9977,0
7,0,0,10.0,1.11689e-07,-3.80802e-07,3.90318e-05,0.217999,0.0136268,15.9977,0
8,0,0,10.0,1.21907e-07,-4.14668e-07,3.93004e-05,0.217988,0.0136262,15.9977,0
9,0,0,10.0,1.30148e-07,-4.40986e-07,3.91782e-05,0.217982,0.0136258,15.9977,0
10,0,0,10.0,1.30715e-07,-4.55871e-07,3.87497e-05,0.217981,0.0136257,15.9977,0
11,0,0,10.0,1.27677e-07,-4.59069e-07,3.80523e-05,0.21798,0.0136257,15.9977,0
12,0,0,10.0,1.19591e-07,-4.54192e-07,3.71088e-05,0.21798,0.0136257,15.9977,0
13,0,0,10.0,9.62891e-08,-4.3382e-07,3.45178e-05,0.227029,0.0141913,15.9977,0
14,0,0,10.0,9.18178e-08,-3.89438e-07,3.282e-05,0.221702,0.0138583,15.9977,0
15,0,0,10.0,8.84517e-08,-3.7235e-07,3.09689e-05,0.219512,0.0137215,15.9977,0
16,0,0,10.0,8.64743e-08,-3.55754e-07,2.89783e-05,0.21861,0.0136651,15.9977,0
17,0,0,10.0,8.33753e-08,-3.39153e-07,2.68757e-05,0.21824,0.0136419,15.9977,0
18,0,0,10.0,7.81227e-08,-3.22541e-07,2.46721e-05,0.218087,0.0136324,15.9977,0
19,0,0,10.0,7.23621e-08,-3.0429e-07,2.2362e-05,0.218024,0.0136285,15.9977,0
20,0,0,10.0,6.36105e-08,-2.8602e-07,1.9916e-05,0.217997,0.0136268,15.9977,0
21,0,0,10.0,5.2188e-08,-2.68699e-07,1.72857e-05,0.217987,0.0136261,15.9977,0
22,0,0,10.0,3.98155e-08,-2.54608e-07,1.43982e-05,0.217983,0.0136259,15.9977,0
23,0,0,10.0,2.36719e-08,-2.44425e-07,1.11497e-05,0.217981,0.0136258,15.9977,0
0,1,0,10.0,-1.84703e-07,-4.47792e-08,3.06546e-05,0.227221,0.0142033,15.9977,0
1,1,0,10.0,8.3207e-07,1.65376e-07,2.92177e-05,0.22187,0.0138688,15.9977,0
2,1,0,10.0,6.06255e-07,7.83741e-08,2.99393e-05,0.219683,0.0137321,15.9977,0
3,1,0,10.0,5.27574e-07,6.94419e-09,3.13324e-05,0.218787,0.0136761,15.9977,0
4,1,0,10.0,4.96964e-07,-5.72079e-08,3.28908e-05,0.21842,0.0136532,15.9977,0
5,1,0,10.0,4.8017e-07,-1.17241e-07,3.43282e-05,0.218269,0.0136437,15.9977,0
6,1,0,10.0,4.73622e-07,-1.73524e-07,3.5476e-05,0.218208,0.0136399,15.9977,0
7,1,0,10.0,4.70194e-07,-2.26359e-07,3.62386e-05,0.218182,0.0136383,15.9977,0
8,1,0,10.0,4.62257e-07,-2.71864e-07,3.66006e-05,0.218172,0.0136377,15.9977,0
9,1,0,10.0,4.47271e-07,-3.09995e-07,3.66136e-05,0.218167,0.0136374,15.9977,0
10,1,0,10.0,4.35253e-07,-3.38219e-07,3.63313e-05,0.218166,0.0136373,15.9977,0
11,1,0,10.0,4.12787e-07,-3.56965e-07,3.57855e-05,0.218165,0.0136373,15.9977,0
12,1,0,10.0,3.78223e-07,-3.66714e-07,3.49943e-05,0.218165,0.0136372,15.9977,0
13,1,0,10.0,2.89957e-07,-3.74736e-07,3.2728e-05,0.227093,0.0141954,15.9977,0
14,1,0,10.0,2.34418e-07,-3.56015e-07,3.12354e-05,0.221819,0.0138656,15.9977,0
15,1,0,10.0,2.08867e-07,-3.49047e-07,2.95614e-05,0.219662,0.0137308,15.9977,0
16,1,0,10.0,1.95956e-07,-3.41447e-07,2.7736e-05,0.218778,0.0136756,15.9977,0
