x,y,z,u,v,w,p,k,nut,omega,bm
0,0,0,10.0,-1.21064e-07,-9.35696e-08,8.64293e-05,0.227158,0.0141994,15.9977,0
1,0,0,10.0,3.78393e-07,1.12048e-07,8.35113e-05,0.221754,0.0138616,15.9977,0
2,0,0,10.0,3.14576e-07,-8.17828e-08,8.55302e-05,0.219533,0.0137228,15.9977,0
3,0,0,10.0,2.16691e-07,-2.00762e-07,8.95653e-05,0.21862,0.0136657,15.9977,0
4,0,0,10.0,2.899e-07,-3.83605e-07,9.45606e-05,0.218244,0.0136422,15.9977,0
5,0,0,10.0,3.61765e-07,-5.3033e-07,0.000100035,0.218088,0.0136324,15.9977,0
6,0,0,10.0,3.2826e-07,-6.00799e-07,0.000105877,0.218025,0.0136285,15.9977,0
7,0,0,10.0,3.8623e-07,-7.18953e-07,0.000111697,0.217998,0.0136268,15.9977,0
8,0,0,10.0,4.76999e-07,-8.25146e-07,0.000117484,0.217988,0.0136262,15.9977,0
9,0,0,10.0,5.02552e-07,-9.50651e-07,0.000123016,0.227028,0.0141912,15.9977,0
10,0,0,10.0,3.66339e-07,-1.08019e-06,0.000127194,0.221701,0.0138583,15.9977,0
11,0,0,10.0,3.37704e-07,-1.14339e-06,0.000129548,0.219512,0.0137214,15.9977,0
12,0,0,10.0,3.40824e-07,-1.19493e-06,0.000131447,0.218611,0.0136651,15.9977,0
13,0,0,10.0,3.56606e-07,-1.26804e-06,0.000133994,0.218087,0.0136324,15.9977,0
14,0,0,10.0,4.38217e-07,-1.31271e-06,0.000134813,0.218024,0.0136285,15.9977,0
15,0,0,10.0,4.08135e-07,-1.27134e-06,0.000135595,0.217998,0.0136268,15.9977,0
16,0,0,10.0,4.91495e-07,-1.301e-06,0.000135293,0.217987,0.0136261,15.9977,0
17,0,0,10.0,4.25185e-07,-1.30121e-06,0.00013311,0.227029,0.0141913,15.9977,0
18,0,0,10.0,2.7594e-07,-1.23072e-06,0.000128589,0.221702,0.0138583,15.9977,0
19,0,0,10.0,2.6655e-07,-1.23685e-06,0.000121038,0.219512,0.0137215,15.9977,0
20,0,0,10.0,2.33201e-07,-1.24144e-06,0.000110952,0.21861,0.0136651,15.9977,0
21,0,0,10.0,1.86702e-07,-1.24726e-06,9.85082e-05,0.21824,0.0136419,15.9977,0
22,0,0,10.0,9.7641e-08,-1.24636e-06,8.3669e-05,0.218087,0.0136324,15.9977,0
23,0,0,10.0,-4.83514e-08,-1.23424e-06,6.5995e-05,0.218024,0.0136285,15.9977,0
0,1,0,10.0,-2.91426e-07,-5.59928e-08,8.21411e-05,0.227221,0.0142033,15.9977,0
1,1,0,10.0,1.52244e-06,2.83613e-07,8.01371e-05,0.22187,0.0138688,15.9977,0
2,1,0,10.0,1.21928e-06,1.6695e-07,8.19749e-05,0.219683,0.0137321,15.9977,0
3,1,0,10.0,1.06029e-06,4.80403e-08,8.55448e-05,0.218787,0.0136761,15.9977,0
4,1,0,10.0,1.15847e-06,-3.83738e-08,9.01384e-05,0.21842,0.0136532,15.9977,0
5,1,0,10.0,1.2024e-06,-1.12594e-07,9.52717e-05,0.218269,0.0136437,15.9977,0
6,1,0,10.0,1.21108e-06,-2.22381e-07,0.000100642,0.218208,0.0136399,15.9977,0
7,1,0,10.0,1.34315e-06,-2.7865e-07,0.000106042,0.218182,0.0136383,15.9977,0
8,1,0,10.0,1.47203e-06,-3.19911e-07,0.000111328,0.218172,0.0136377,15.9977,0
9,1,0,10.0,1.49391e-06,-4.43925e-07,0.00011644,0.227092,0.0141953,15.9977,0
10,1,0,10.0,1.22514e-06,-6.59963e-07,0.000120618,0.221818,0.0138656,15.9977,0
